,Unnamed: 0.1,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
2002922_1013,164,65,1.6314631700515747,1.6380730867385864,0.0063363146036863,0.292684942483902,1.0,7.449568271636963,0.0,1.6380730867385864,[0],3.4847463071346283,0.924473024904728,0.7976571321487427,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.9125913381576538,1.0,0.9524,0.9524,0.702311666708966,HBI_b_29,Foldit
2002922_1018,165,66,1.679399013519287,1.6575056314468384,0.0074889357201755,0.3257507979869842,1.0,7.437307834625244,0.0,1.6575056314468384,[0],3.927257433533669,0.902684859931469,0.7829132676124573,1,295.71051025390625,1.0,0.0,1.0,1.025617003440857,1.0,0.9458,0.9458,0.668419515043662,HBI_b_31,Foldit
2002949_0000,166,67,1.7496668100357056,1.5871270895004272,0.0125264348462224,0.3008841276168823,1.0,7.602118968963623,0.0,1.5871270895004272,[0],3.8665398731827736,0.914735607802868,0.7914376854896545,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.8767478466033936,1.0,0.9552,0.9552,0.6915229930685778,HBI_b_32,Foldit
2002949_0007,167,68,1.7116822004318235,1.7064567804336548,0.0099407723173499,0.352212518453598,1.0,7.184349536895752,0.0,1.7064567804336548,[0],4.026122823357582,0.8995493948459625,0.7760612368583679,1,295.71051025390625,1.0,0.0,1.0,1.0546444654464722,1.0,0.943,0.943,0.6583134072685308,HBI_b_33,Foldit
2002990_0006,168,69,1.8828521966934204,1.73344624042511,0.0130533287301659,0.347001165151596,1.0,6.999058246612549,0.0,1.73344624042511,[0],4.3862194865942,0.8901005536317825,0.7423721551895142,1,295.71051025390625,1.0,0.0,1.0,1.2402833700180054,1.0,0.9295,0.9295,0.6142004627583882,HBI_b_34,Foldit
2002990_1031,169,70,2.083385467529297,1.6619566679000854,0.0128932427614927,0.2850122153759002,1.0,6.594412326812744,0.0,1.6619566679000854,[0],5.012722492218018,0.857631728053093,0.703589916229248,1,295.71051025390625,1.0,0.0,1.0,0.8291770219802856,1.0,0.9588,0.9588,0.5785600890257284,HBI_b_35,Foldit
2002990_1039,170,71,1.6552294492721558,1.5983521938323977,0.0086494348943233,0.31739541888237,1.0,7.480055332183838,0.0,1.5983521938323977,[0],3.391541711986065,0.9261394664645196,0.7988987565040588,1,295.71051025390625,1.0,0.0,1.0,0.8199556469917297,1.0,0.9601,0.9601,0.7103699905503343,HBI_b_37,Foldit
2003048_0003,171,72,1.9048105478286743,1.6724637746810913,0.0127381859347224,0.3265202939510345,1.0,7.28076171875,0.0,1.6724637746810913,[0],4.429217875003815,0.8883303999900818,0.734942615032196,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.9660310745239258,1.0,0.9476,0.9476,0.6186613813410069,HBI_b_38,Foldit
2003048_0005,172,73,1.80491840839386,1.738731026649475,0.0105667207390069,0.3512043058872223,1.0,7.136850357055664,0.0,1.738731026649475,[0],3.835965253412724,0.9089515283703804,0.7733348608016968,1,295.71051025390625,1.0,0.0,1.0,1.076480269432068,1.0,0.9359,0.9359,0.6578664814426918,HBI_b_39,Foldit
2003048_1024,173,74,1.7508925199508667,1.5361393690109253,0.011492770165205,0.2966160178184509,1.0,7.29698896408081,0.0,1.5361393690109253,[0],3.484866179525852,0.9222434163093568,0.7743746638298035,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.8471246957778931,1.0,0.9629,0.9629,0.6876665276677293,HBI_b_40,Foldit
2003048_1050,174,75,1.7509095668792725,1.8038303852081297,0.0141668524593114,0.3779256641864776,1.0,7.028611183166504,0.0,1.8038303852081297,[0],4.092153802514076,0.8952823653817177,0.780182421207428,1,295.71051025390625,1.0,0.0,1.0,1.1709860563278198,1.0,0.929,0.929,0.6488912304801864,HBI_b_41,Foldit
2003205_0000,175,76,1.6113178730010986,1.600269436836243,0.0074828127399086,0.3110024333000183,1.0,7.452247619628906,0.0,1.600269436836243,[0],3.489998981356621,0.922034613788128,0.8013415336608887,1,295.71051025390625,1.0,0.0,1.0,0.8271743059158325,1.0,0.9604,0.9604,0.709605592093948,HBI_b_43,Foldit
2003205_0002,176,77,1.6322866678237915,1.74521803855896,0.0075308992527425,0.3204393982887268,1.0,7.557589530944824,0.0,1.74521803855896,[0],3.1819419488310814,0.9365617260336876,0.8012456893920898,1,295.71051025390625,0.9908256880733946,0.0,1.0,1.1065685749053955,1.0,0.9415,0.9415,0.7065167071528123,HBI_b_44,Foldit
2003205_0003,177,78,1.7744112014770508,1.5943843126296997,0.0081556625664234,0.307861715555191,1.0,7.225790977478027,0.0,1.5943843126296997,[0],3.6469618305563927,0.91411155462265,0.7813239693641663,1,295.71051025390625,1.0,0.0,1.0,0.8931427597999573,1.0,0.9563,0.9563,0.6830059736747334,HBI_b_45,Foldit
2003205_0006,178,79,1.8046362400054927,1.613272786140442,0.0114475898444652,0.3326635360717773,1.0,7.329690933227539,0.0,1.613272786140442,[0],4.557007849216461,0.8825554177165031,0.7458884716033936,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.9429461359977722,1.0,0.9517,0.9517,0.6264926054943282,HBI_b_46,Foldit
2003205_0008,179,80,1.5378735065460205,1.598562717437744,0.0068413652479648,0.3079409599304199,1.0,7.803938865661621,0.0,1.598562717437744,[0],3.043507352471352,0.9413165114820004,0.8162431716918945,1,295.71051025390625,1.0,0.0,1.0,0.8792600631713867,1.0,0.9573,0.9573,0.7355349213298723,HBI_b_49,Foldit
2003205_1035,180,81,1.374172925949097,1.6428108215332031,0.007234854158014,0.3153336346149444,1.0,8.373525619506836,0.0,1.6428108215332031,[0],2.869568817317486,0.948966734111309,0.8413537740707397,1,295.71051025390625,1.0,0.0,1.0,0.99259352684021,1.0,0.9622,0.9622,0.7682365903187155,HBI_b_50,Foldit
2003245_0004,181,82,1.897100806236267,1.7062448263168335,0.0104251476004719,0.3529588282108307,1.0,6.943617343902588,0.0,1.7062448263168335,[0],4.352809965610504,0.8873316645622253,0.750917911529541,1,295.71051025390625,1.0,0.0,1.0,1.0126173496246338,1.0,0.9438,0.9438,0.6288664362773426,HBI_b_53,Foldit
2003265_0007,182,83,1.7841767072677612,1.4936617612838743,0.0111901247873902,0.2908937036991119,1.0,7.483053207397461,0.0,1.4936617612838743,[0],3.638131693005562,0.9192054122686386,0.7764366865158081,1,295.71051025390625,0.9908256880733946,0.0,1.0,0.7269009947776794,1.0,0.9693,0.9693,0.6917940670302108,HBI_b_55,Foldit
2003265_1034,183,84,1.8284833431243896,1.6440081596374512,0.0109874811023473,0.331696093082428,1.0,7.241960525512695,0.0,1.6440081596374512,[0],3.975393936038017,0.903200626373291,0.7639380693435669,1,295.71051025390625,0.9908256880733946,0.0,1.0,1.212604522705078,1.0,0.9352,0.9352,0.6452780333318623,HBI_b_56,Foldit
2003285_0000,184,85,2.056981086730957,2.052246570587158,0.0095787020400166,0.3211171329021454,1.0,3.5149595737457275,0.0,2.052246570587158,[0],4.514312028884888,0.8734912872314453,0.7621473670005798,1,274.0069580078125,0.3762376237623762,0.0,1.0,1.3205437660217283,1.0,0.9013,0.9013,0.6000216240053137,NF1-01,Foldit
2003308_0004,185,86,1.9914957284927368,1.8876103162765503,0.0101346848532557,0.2954208552837372,1.0,3.7991669178009033,0.0,1.8876103162765503,[0],4.259291023015976,0.8820531293749809,0.7557773590087891,1,274.0069580078125,0.3366336633663366,0.0,1.0,1.1970875263214111,1.0,0.9194,0.9194,0.6129049403837292,NF1-02,Foldit
2003308_0005,186,87,2.0520713329315186,1.9010437726974487,0.0092471037060022,0.3076657354831695,1.0,3.527066469192505,0.0,1.9010437726974487,[0],4.466157972812653,0.8798830956220627,0.7557613849639893,1,274.0069580078125,0.3267326732673267,0.0,1.0,1.1155465841293335,1.0,0.9255,0.9255,0.6154405327656792,NF1-03,Foldit
2003308_0009,187,88,2.129444122314453,1.9917434453964236,0.0084922453388571,0.3348813354969024,1.0,3.309445142745972,0.0,1.9917434453964236,[0],4.77258275449276,0.8595899343490601,0.7294233441352844,1,274.0069580078125,0.297029702970297,0.0,1.0,1.3303941488265991,1.0,0.9036,0.9036,0.5665616859203214,NF1-04,Foldit
2003308_1010,188,89,1.997589349746704,1.94726836681366,0.0086254673078656,0.295587420463562,1.0,3.46211838722229,0.0,1.94726836681366,[0],4.448256105184555,0.8818511590361595,0.7715966701507568,1,274.0069580078125,0.297029702970297,0.0,1.0,1.167082905769348,1.0,0.9188,0.9188,0.6251822243489582,NF1-05,Foldit
2003333_0000,189,90,2.232111930847168,1.983799934387207,0.00749226892367,0.3012343049049377,1.0,3.2526330947875977,0.0,1.983799934387207,[0],5.126449286937714,0.851454883813858,0.7102881669998169,1,274.0069580078125,0.3168316831683168,0.0,1.0,1.224762797355652,1.0,0.9133,0.9133,0.5523440476082742,NF1-06,Foldit
2003333_0005,190,91,1.843010187149048,1.6820461750030518,0.0122996680438518,0.2398489713668823,1.0,3.9859578609466553,0.0,1.6820461750030518,[0],3.587094694375992,0.9053361639380456,0.7943159341812134,1,274.0069580078125,0.5247524752475248,0.0,1.0,0.7960638999938965,1.0,0.9578,0.9578,0.6887759527044511,NF1-07,Foldit
2003333_0006,191,92,1.8704445362091064,1.830921649932861,0.0151203358545899,0.2470151335000991,1.0,3.999903917312622,0.0,1.830921649932861,[0],3.7369504272937775,0.9006333500146866,0.7941564917564392,1,274.0069580078125,0.6039603960396039,0.0,1.0,0.9692918062210084,1.0,0.9406,0.9406,0.6727583386030859,NF1-08,Foldit
2003333_1006,192,93,2.0127663612365723,1.7844871282577517,0.0264712423086166,0.250674158334732,1.0,4.02524471282959,0.0,1.7844871282577517,[0],4.058701783418655,0.8889023289084435,0.7519153356552124,1,274.0069580078125,0.495049504950495,0.0,1.0,1.194849729537964,1.0,0.9312,0.9312,0.6223947976470869,NF1-09,Foldit
2003333_1013,193,94,1.928394198417664,1.7033971548080444,0.0303469449281692,0.2724080979824066,1.0,4.103112697601318,0.0,1.7033971548080444,[0],3.857706271111965,0.8970937803387642,0.7833675742149353,1,274.0069580078125,0.5445544554455446,0.0,1.0,0.9354655742645264,1.0,0.9526,0.9526,0.6694436304841425,NF1-10,Foldit
2003360_0005,194,95,1.885734796524048,1.5618171691894531,0.0104315774515271,0.2040661573410034,1.0,3.894016742706299,0.0,1.5618171691894531,[0],3.545335449278354,0.9043477103114128,0.7893058061599731,1,274.0069580078125,0.7227722772277227,0.0,1.0,0.863563060760498,1.0,0.9607,0.9607,0.6857542874238,NF1-11,Foldit
2003360_1013,195,96,1.847314953804016,1.765929937362671,0.0155714619904756,0.2526774108409881,1.0,4.066059112548828,0.0,1.765929937362671,[0],3.5392457470297813,0.9055360779166222,0.79628586769104,1,274.0069580078125,0.5643564356435643,0.0,1.0,0.9446271061897278,1.0,0.9418,0.9418,0.6790995646843688,NF1-12,Foldit
2003382_0002,196,97,1.894972324371338,1.795032024383545,0.0085479551926255,0.3009120523929596,1.0,4.003302097320557,0.0,1.795032024383545,[0],3.680799566209316,0.9008963406085968,0.7882152795791626,1,274.0069580078125,0.5544554455445545,0.0,1.0,1.0571815967559814,1.0,0.939,0.939,0.6667841450645859,NF1-13,Foldit
2003382_0004,197,98,1.735294222831726,1.512887954711914,0.0110024055466055,0.1960630714893341,1.0,4.05296802520752,0.0,1.512887954711914,[0],3.213164895772934,0.9172461852431296,0.8226587772369385,1,274.0069580078125,1.0,0.0,1.0,0.6473720669746399,1.0,0.9712,0.9712,0.7328487031722515,NF1-14,Foldit
2003382_0009,198,99,2.0288004875183105,1.77042818069458,0.0189258437603712,0.2608061134815216,1.0,3.9449753761291504,0.0,1.77042818069458,[0],4.520756959915161,0.867479607462883,0.7527168989181519,1,274.0069580078125,0.5445544554455446,0.0,1.0,0.8750588893890381,1.0,0.9487,0.9487,0.6194693754759817,NF1-15,Foldit
2003382_1021,199,0,2.0154550075531006,1.8013750314712524,0.0189474560320377,0.2432603389024734,1.0,3.857200145721436,0.0,1.8013750314712524,[0],4.308623015880585,0.8813944533467293,0.7659747004508972,1,274.0069580078125,0.5544554455445545,0.0,1.0,1.0058554410934448,1.0,0.9344,0.9344,0.6308375964651272,NF1-16,Foldit
2003414_1018,200,1,2.039031505584717,2.0391523838043213,0.0379693917930126,0.2113533914089203,1.0,4.507440567016602,0.0,2.0391523838043213,[0],3.604118883609772,0.9078864976763724,0.6862619519233704,1,179.05404663085938,0.5454545454545454,0.0,1.0,1.0611313581466677,1.0,0.8862,0.8862,0.5521451021699543,NF2-01,Foldit
2003455_0001,201,2,1.9506802558898928,1.7869116067886353,0.0172048136591911,0.190922349691391,1.0,4.44154167175293,0.0,1.7869116067886353,[0],3.3404984772205357,0.9044782444834708,0.7095661163330078,1,179.05404663085938,1.0,0.0,1.0,0.9348841905593872,1.0,0.935,0.935,0.6000709527548541,NF2-02,Foldit
2003455_0002,202,3,1.9586915969848635,1.7281110286712646,0.0199844874441623,0.1785355508327484,1.0,4.656683444976807,0.0,1.7281110286712646,[0],3.218986444175244,0.913018338382244,0.7065443992614746,1,179.05404663085938,0.6060606060606061,0.0,1.0,0.8062077760696411,1.0,0.9517,0.9517,0.6139302433254347,NF2-03,Foldit
2003455_0009,203,4,2.3901047706604004,2.1320059299468994,0.0302290748804807,0.236586719751358,1.0,3.782167196273804,0.0,2.1320059299468994,[0],4.8170842826366425,0.8635507673025131,0.6172639727592468,1,179.05404663085938,0.4848484848484848,0.0,1.0,1.1155470609664917,1.0,0.8768,0.8768,0.4673683999405375,NF2-04,Foldit
2003455_1023,204,5,2.1158487796783447,1.764161467552185,0.0273988749831914,0.2632525861263275,1.0,3.609130382537842,0.0,1.764161467552185,[0],4.593096598982811,0.8756873905658722,0.7336181998252869,1,268.5810546875,0.5151515151515151,0.0,1.0,0.9487953186035156,1.0,0.941,0.941,0.6045174148591164,NF3-01,Foldit
2003485_0000,205,6,1.9247924089431765,1.6286735534667969,0.0200968626886606,0.2110580056905746,1.0,3.6457252502441406,0.0,1.6286735534667969,[0],3.785632245242596,0.9053481966257096,0.7792917490005493,1,268.5810546875,0.5353535353535354,0.0,1.0,0.7428596019744873,1.0,0.9609,0.9609,0.6779441417604674,NF3-02,Foldit
2003485_0002,206,7,2.094612836837769,1.7636879682540894,0.0240812450647354,0.2453157901763916,1.0,3.4097907543182373,0.0,1.7636879682540894,[0],4.633418068289757,0.8791057541966438,0.7428356409072876,1,268.5810546875,1.0,0.0,1.0,1.1803237199783323,1.0,0.9272,0.9272,0.605490423258109,NF3-03,Foldit
2003485_1017,207,8,2.2714240550994877,1.959349274635315,0.0224939528852701,0.3267534673213959,1.0,3.3966517448425293,0.0,1.959349274635315,[0],5.235292494297028,0.8520608842372894,0.7041374444961548,1,268.5810546875,0.4141414141414141,0.0,1.0,1.3518152236938477,1.0,0.8919,0.8919,0.5351114356377671,NF3-04,Foldit
2003485_1029,208,9,2.1451256275177,1.90546452999115,0.0172181967645883,0.4035313725471496,1.0,3.799243450164795,0.0,1.90546452999115,[0],5.159869894385338,0.8690704256296158,0.7350210547447205,1,309.2751770019531,0.543859649122807,0.0,1.0,2.24700927734375,1.0,0.8203,0.8203,0.5239953854511212,NF4-01,Foldit
2003485_1036,209,10,2.229887008666992,1.922340750694275,0.0195337180048227,0.4537563920021057,1.0,3.583731174468994,0.0,1.922340750694275,[0],5.530521333217621,0.8570375740528107,0.7043959498405457,1,309.2751770019531,0.5175438596491229,0.0,1.0,1.6237179040908811,1.0,0.864,0.864,0.5215914397647071,NF4-02,Foldit
2003532_0000,210,11,2.0182864665985107,1.5359240770339966,0.0157013610005378,0.2793161273002624,1.0,3.8264660835266113,0.0,1.5359240770339966,[0],4.556720986962318,0.8792625144124031,0.7635841369628906,1,309.2751770019531,0.5087719298245614,0.0,1.0,1.1925848722457886,1.0,0.9237,0.9237,0.620163781933359,NF4-03,Foldit
2003532_1020,211,12,2.012888669967652,1.6747015714645386,0.0178895909339189,0.3368256092071533,1.0,3.844635963439941,0.0,1.6747015714645386,[0],4.489392429590225,0.8873588293790817,0.7677599191665649,1,309.2751770019531,1.0,0.0,1.0,1.4521092176437378,1.0,0.8972,0.8972,0.6112431088835151,NF4-04,Foldit
2003532_1022,212,13,2.0666656494140625,1.5645946264266968,0.0110984472557902,0.3060018122196197,1.0,3.5819361209869385,0.0,1.5645946264266968,[0],4.7296023815870285,0.8735562115907669,0.7624741792678833,1,309.2751770019531,0.4473684210526316,0.0,1.0,1.195515513420105,1.0,0.9219,0.9219,0.6140444527442753,NF4-05,Foldit
2003594_0000,213,14,2.078398942947388,1.608479142189026,0.0132495956495404,0.3197421431541443,1.0,3.762244462966919,0.0,1.608479142189026,[0],4.741600245237351,0.8795333281159401,0.744540274143219,1,309.2751770019531,0.543859649122807,0.0,1.0,1.266348958015442,1.0,0.9137,0.9137,0.5983346041078853,NF4-06,Foldit
997258_0001,214,15,2.223824977874756,1.8924638032913208,0.0189188811928033,0.2755848169326782,1.0,3.4282684326171875,0.0,1.8924638032913208,[0],4.928923144936562,0.8552524894475937,0.6766500473022461,1,271.29400634765625,0.54,0.0,1.0,1.1583772897720337,1.0,0.9147,0.9147,0.5293429612664393,NF5-01,Foldit
997258_0004,215,16,2.0447998046875,1.8480955362319944,0.0140722962096333,0.2870558202266693,1.0,3.722397804260254,0.0,1.8480955362319944,[0],4.148019880056381,0.8805821090936661,0.7523846626281738,1,271.29400634765625,0.6,0.0,1.0,1.2607908248901367,1.0,0.9029,0.9029,0.5982041815320532,NF5-02,Foldit
997523_0000,216,17,1.851192593574524,1.834554433822632,0.0165103282779455,0.2610900104045868,1.0,3.803598642349243,0.0,1.834554433822632,[0],3.5759749710559845,0.90928366035223,0.7930289506912231,1,271.29400634765625,1.0,0.0,1.0,1.0518198013305664,1.0,0.9262,0.9262,0.6678719529415281,NF5-03,Foldit
997523_0003,217,18,2.0631258487701416,1.8691918849945068,0.0162192769348621,0.2373190820217132,1.0,3.6779043674468994,0.0,1.8691918849945068,[0],4.347217306494713,0.8738319426774979,0.7146684527397156,1,271.29400634765625,0.59,0.0,1.0,1.180827260017395,1.0,0.9107,0.9107,0.5687322614950586,NF5-04,Foldit
997523_0005,218,19,2.1345579624176025,1.6934773921966553,0.0228827502578496,0.2152346521615982,1.0,3.5400078296661377,0.0,1.6934773921966553,[0],4.505058988928795,0.8669534772634506,0.7140094041824341,1,271.29400634765625,0.53,0.0,1.0,0.8292481899261475,1.0,0.9525,0.9525,0.5896098213064144,NF5-05,Foldit
997523_0006,219,20,2.0634541511535645,1.827665328979492,0.0232367552816867,0.2558460831642151,1.0,3.9091405868530273,0.0,1.827665328979492,[0],4.30206398665905,0.8849786818027496,0.7356544733047485,1,271.29400634765625,0.58,0.0,1.0,0.991141140460968,1.0,0.9344,0.9344,0.6083303987388143,NF5-06,Foldit
997523_0008,220,21,2.052870035171509,1.820924401283264,0.0138069512322545,0.2594585418701172,1.0,3.6347694396972656,0.0,1.820924401283264,[0],4.274798214435577,0.8838735520839691,0.7166118025779724,1,263.1552124023437,0.6804123711340206,0.0,1.0,1.4702996015548706,1.0,0.8796,0.8796,0.557133555392938,NF6-01,Foldit
997523_1003,221,22,2.151171922683716,1.676949381828308,0.0162394065409898,0.1935868710279464,1.0,3.5555078983306885,0.0,1.676949381828308,[0],4.606470569968224,0.871813103556633,0.7096231579780579,1,263.1552124023437,1.0,0.0,1.0,0.8389168977737427,1.0,0.9511,0.9511,0.5884063539713678,NF6-02,Foldit
997523_1040,222,23,2.41409683227539,1.9377635717391968,0.0163022968918085,0.2359334975481033,1.0,3.1327016353607178,0.0,1.9377635717391968,[0],6.4340759962797165,0.7973233461380005,0.6403176784515381,1,263.1552124023437,0.6391752577319587,0.0,1.0,0.936395525932312,1.0,0.9405,0.9405,0.4801630900528259,NF6-03,Foldit
997791_1027,223,24,2.146834373474121,1.7724511623382568,0.0134239569306373,0.2366965115070343,1.0,3.592379570007324,0.0,1.7724511623382568,[0],4.5642921179533005,0.8726987540721893,0.713239312171936,1,263.1552124023437,0.6391752577319587,0.0,1.0,1.0657362937927246,1.0,0.9249,0.9249,0.5756975853502636,NF6-04,Foldit
997915_0000,224,25,2.273356676101685,1.751808762550354,0.019658887758851,0.2098503410816192,1.0,3.536015272140503,0.0,1.751808762550354,[0],5.087602317333221,0.8428773880004883,0.6754111051559448,1,263.1552124023437,0.5154639175257731,0.0,1.0,0.7468513250350952,1.0,0.9608,0.9608,0.5469726292132635,NF6-05,Foldit
Pl2x3_BP_1,225,26,2.077104091644287,1.6479467153549194,0.0134082240983843,0.1860970854759216,1.0,3.7215113639831534,0.0,1.6479467153549194,[0],4.243944585323334,0.8817169293761253,0.733672022819519,1,263.1552124023437,0.6288659793814433,0.0,1.0,0.7331059575080872,1.0,0.963,0.963,0.6229560745338018,NF6-06,Rossman ⍺/β
Pl2x3_BP_2,226,27,2.276819467544556,1.872801780700684,0.0214715059846639,0.3430632948875427,1.0,3.369244337081909,0.0,1.872801780700684,[0],6.266995593905449,0.8390946537256241,0.705244243144989,1,311.98809814453125,0.4869565217391304,0.0,1.0,1.4331213235855105,1.0,0.9186,0.9186,0.5435968667306444,NF7-01,Rossman ⍺/β
Pl2x3_BP_3,227,28,2.142409563064575,1.663149356842041,0.0207663904875516,0.2748502194881439,1.0,3.606006145477295,0.0,1.663149356842041,[0],4.766137823462486,0.8772676140069962,0.7452332377433777,1,311.98809814453125,0.4434782608695652,0.0,1.0,0.7937403917312622,1.0,0.9623,0.9623,0.6291218936437016,NF7-02,Rossman ⍺/β
Pl2x3_BP_4,228,29,2.053969144821167,1.820357203483581,0.0150491846725344,0.3282012343406677,1.0,3.4273195266723637,0.0,1.820357203483581,[0],4.5044940412044525,0.8810321539640427,0.7707120180130005,1,311.98809814453125,0.4260869565217391,0.0,1.0,1.422057032585144,1.0,0.9279,0.9279,0.6300645781182865,NF7-03,Rossman ⍺/β
Pl2x3_BP_5,229,30,1.94621217250824,1.591861605644226,0.0120417820289731,0.2465037703514099,1.0,3.581167697906494,0.0,1.591861605644226,[0],4.205146118998528,0.8897999972105026,0.7997282147407532,1,311.98809814453125,1.0,0.0,1.0,0.8247265815734863,1.0,0.9603,0.9603,0.6833477161646367,NF7-04,Rossman ⍺/β
Pl2x3_BP_6,230,31,2.106586456298828,1.7221096754074097,0.0128472689539194,0.2796383500099182,1.0,3.3804163932800293,0.0,1.7221096754074097,[0],4.692605465650559,0.8719954192638397,0.7685098648071289,1,311.98809814453125,0.5391304347826087,0.0,1.0,0.9532856941223145,1.0,0.9472,0.9472,0.6347538438533862,NF7-05,Rossman ⍺/β
Pl2x3_BP_7,231,32,2.1134519577026367,1.6730034351348877,0.0223574209958314,0.2787523865699768,1.0,3.617199182510376,0.0,1.6730034351348877,[0],4.761323526501656,0.8728334307670593,0.7625734806060791,1,311.98809814453125,0.4869565217391304,0.0,1.0,0.9350243210792542,1.0,0.9496,0.9496,0.6320534060739967,NF7-06,Rossman ⍺/β
Pl2x3_BP_8,232,33,1.9696396589279173,1.533708572387695,0.0118905957788228,0.1693669408559799,1.0,4.267805576324463,0.0,1.533708572387695,[0],3.7478371039032936,0.900995410978794,0.744459867477417,1,214.32228088378903,1.0,0.0,1.0,0.6097694635391235,1.0,0.9654,0.9654,0.6475468038758098,NF8-01,Rossman ⍺/β
Pl2x3_BP_9,233,34,2.0229337215423584,1.7311872243881226,0.0245095957070589,0.2348622977733612,1.0,4.422764301300049,0.0,1.7311872243881226,[0],3.8808605819940567,0.9021709859371184,0.7317066788673401,1,214.32228088378903,0.5822784810126582,0.0,1.0,0.9067685008049012,1.0,0.9286,0.9286,0.6129916440279395,NF8-02,Rossman ⍺/β
Pl2x3_BP_10,234,35,2.0133814811706543,1.719328999519348,0.0146112535148859,0.2303748577833175,1.0,4.279200553894043,0.0,1.719328999519348,[0],3.957238927483559,0.8977435454726219,0.736870288848877,1,214.32228088378903,0.6455696202531646,0.0,1.0,0.927212119102478,1.0,0.9244,0.9244,0.6115095924123801,NF8-03,Rossman ⍺/β
Pl2x3_BP_11,235,36,2.034614324569702,1.8460383415222168,0.0177459437400102,0.2827386558055877,1.0,4.238344669342041,0.0,1.8460383415222168,[0],3.913429841399193,0.9025009572505952,0.7303627729415894,1,214.32228088378903,0.5063291139240507,0.0,1.0,1.1444064378738403,1.0,0.8942,0.8942,0.5894147035580092,NF8-04,Rossman ⍺/β
Pl2x3_BP_12,236,37,1.8956509828567505,2.000364303588867,0.0115332100540399,0.3168871104717254,1.0,4.101131439208984,0.0,2.000364303588867,[0],3.75403905659914,0.9004276618361473,0.7532578706741333,1,214.32228088378903,0.5949367088607594,0.0,1.0,1.2621760368347168,1.0,0.8728,0.8728,0.591980286053285,NF8-05,Rossman ⍺/β
R2x3_BP1_A1,237,38,1.9389506578445437,1.8110594749450684,0.0100654195994138,0.2719033658504486,1.0,4.259983062744141,0.0,1.8110594749450684,[0],3.6377196460962296,0.9046115949749948,0.7473270893096924,1,214.32228088378903,0.6075949367088608,0.0,1.0,1.0395536422729492,1.0,0.9083,0.9083,0.6140478134325112,NF8-06,Rossman ⍺/β
R2x3_BP1_A2,238,39,1.7805757522583008,2.168088912963867,0.01191948633641,0.3588428497314453,1.0,4.512939453125,0.0,2.168088912963867,[0],3.1517142429947853,0.9224575087428092,0.776768684387207,1,214.32228088378903,0.4177215189873418,0.0,1.0,1.6194716691970823,1.0,0.9099,0.9163,0.6565620334414761,NF8-07,Rossman ⍺/β
R2x3_BP1_A3,239,40,1.859319806098938,2.139652967453003,0.0219105910509824,0.3415076732635498,1.0,4.427178382873535,0.0,2.139652967453003,[0],3.486237205564976,0.9060023277997972,0.7591043710708618,1,214.32228088378903,0.3544303797468354,0.0,1.0,1.634422779083252,1.0,0.8307,0.8307,0.5713141968326206,NF8-08,Rossman ⍺/β
R2x3_BP1_A4,240,41,1.816980004310608,2.1166906356811523,0.0157790798693895,0.3406464755535126,1.0,4.33502721786499,0.0,2.1166906356811523,[0],3.3233969137072563,0.9151884019374849,0.775196373462677,1,214.32228088378903,0.430379746835443,0.0,1.0,1.5414196252822876,1.0,0.8375,0.8375,0.5941649865567719,NF8-09,Rossman ⍺/β
R2x3_BP1_A5,241,42,1.994996666908264,2.0251712799072266,0.0263427253812551,0.3503390252590179,1.0,4.336575031280518,0.0,2.0251712799072266,[0],3.935439705848694,0.8937577679753304,0.7324517965316772,1,214.32228088378903,0.4177215189873418,0.0,1.0,1.552898645401001,1.0,0.8533,0.8533,0.5585996041883201,NF8-10,Rossman ⍺/β
R2x3_BP1_A6,242,43,1.830820083618164,1.964888453483581,0.0126409288495779,0.305571973323822,1.0,4.434488296508789,0.0,1.964888453483581,[0],3.313760928809643,0.9169099405407906,0.7754988074302673,1,214.32228088378903,0.4683544303797468,0.0,1.0,1.3720790147781372,1.0,0.8689,0.8689,0.6178422630850448,NF8-11,Rossman ⍺/β
R2x3_BP1_A7,243,44,1.8041013479232788,2.08499526977539,0.015610309317708,0.3490017354488373,1.0,4.502371788024902,0.0,2.08499526977539,[0],3.261046640574932,0.9198477640748024,0.7704147100448608,1,214.32228088378903,0.3670886075949367,0.0,1.0,1.554142713546753,1.0,0.8454,0.8454,0.5991047556354896,NF8-12,Rossman ⍺/β
R2x3_BP1_A8,244,45,2.215416669845581,1.9352694749832156,0.0148460585623979,0.3641512393951416,1.0,3.408750057220459,0.0,1.9352694749832156,[0],5.77016818523407,0.8294290751218796,0.7370896339416504,1,339.1175537109375,0.72,0.0,1.0,1.6067355871200562,1.0,0.88,0.88,0.5379999445586902,Pl2x3_BP_10,Rossman ⍺/β
