sid,rmsd_ss,rmsd_msa,plddt_ss,plddt_msa,solubility
210281,,,,,1
161237,,,,,1
168834,,,,,1
63193,22.73716926574707,0.6220200061798096,36.796882436934794,95.32929081389815,1
188986,,,,,1
169014,,,,,1
190566,,,,,1
162045,,,,,1
110061,,,,,1
97380,18.11539077758789,1.0643399953842163,46.419030398322846,91.66259433962263,1
12167,,,,,1
12813,,,,,1
107836,,,,,1
189328,23.254100799560547,0.8949599862098694,36.82430497443049,95.26847047884705,1
169658,,,,,1
169360,18.86794090270996,0.6218600273132324,35.33451101321586,94.96284581497798,1
169304,,,,,1
217392,,,,,1
224891,,,,,1
157512,,,,,1
54925,,,,,1
168229,,,,,1
42569,,,,,1
58618,,,,,1
33939,,,,,1
171124,,,,,1
9437,,,,,1
176248,,,,,1
166370,,,,,1
168942,,,,,1
107882,,,,,1
187442,,,,,1
53867,,,,,1
20652,,,,,1
234479,,,,,1
53368,18.538949966430664,0.4702399969100952,33.279379391100704,93.67538641686183,1
115555,,,,,1
176020,,,,,1
122551,,,,,1
34600,,,,,1
46016,,,,,1
288516,21.80845069885254,3.099639892578125,49.51966382338184,96.78562468640241,1
177583,,,,,1
242941,,,,,1
43404,,,,,1
12406,18.735450744628906,0.8356000185012817,41.66951677089256,93.18720295622514,1
197057,,,,,1
53333,,,,,1
53029,24.92432975769043,3.6245899200439453,42.54221714865551,84.2694469812278,1
188977,,,,,1
50084,11.28827953338623,1.2080999612808228,68.66219362745099,96.08039215686276,1
194310,,,,,1
108798,,,,,1
54883,,,,,1
46940,,,,,1
43903,4.034510135650635,0.5325000286102295,53.811288416075655,93.71117612293143,1
189523,,,,,1
12572,,,,,1
163171,,,,,1
194800,,,,,1
79034,,,,,1
187803,18.12483024597168,0.46467000246047974,39.307493990384614,96.28592548076924,1
112571,,,,,1
296571,,,,,1
240989,,,,,1
57992,19.871700286865234,0.8088499903678894,35.473015625,94.47097395833335,1
110476,23.554719924926758,1.9130699634552002,36.99059579939991,89.67289755679383,1
206206,,,,,1
218007,,,,,1
194078,,,,,1
217370,,,,,1
46621,22.683820724487305,0.9203100204467773,43.08417582417583,93.5837728937729,1
42528,,,,,1
29606,,,,,1
215754,27.449480056762695,1.536929965019226,32.308990956687296,85.90843883864827,1
176040,18.534860610961914,0.7198799848556519,42.89539473684211,95.32887914230018,1
30270,,,,,1
217612,,,,,1
54914,,,,,1
78990,,,,,1
93746,,,,,1
217605,,,,,1
179458,15.671950340270996,0.7246000170707703,37.13442226255293,96.82797943133696,1
176729,,,,,1
217359,,,,,1
170192,,,,,1
46687,,,,,1
115093,,,,,1
115550,,,,,1
193734,,,,,1
178020,,,,,1
109724,,,,,1
30202,,,,,1
52688,,,,,1
151498,,,,,1
227183,,,,,1
249372,,,,,1
52599,22.065799713134766,1.003250002861023,36.11579097387173,92.4746080760095,1
187797,7.694590091705322,1.6558799743652344,54.22634604439386,94.00072851451336,1
217581,,,,,1
58502,,,,,1
167706,,,,,1
152286,,,,,1
43502,,,,,1
169831,,,,,1
108961,,,,,1
11613,,,,,1
209687,20.586750030517578,1.7350599765777588,42.495609318996415,90.63311827956991,1
200193,,,,,1
34244,,,,,1
91380,,,,,1
205678,,,,,1
59121,12.483619689941406,1.5238399505615234,39.98672902191341,92.10343666488508,1
87770,23.492990493774414,1.8532999753952026,36.796767507002805,94.94180392156862,1
94631,,,,,1
169290,,,,,1
168699,,,,,1
168758,,,,,1
80344,,,,,1
50210,,,,,1
70425,,,,,1
45176,,,,,1
58577,,,,,1
45716,11.976360321044922,0.5446000099182129,37.03097502401536,95.81252161383284,1
106157,19.425249099731445,1.3077399730682373,39.58206644144144,94.81212837837838,1
186830,,,,,1
187446,,,,,1
110902,,,,,1
83613,13.349940299987793,0.7396399974822998,38.52774211099021,96.83501088139282,1
1814,,,,,1
215902,18.104040145874023,1.16156005859375,31.020118733509236,89.34810466138963,1
67477,,,,,1
239652,,,,,1
187479,,,,,1
5007,,,,,1
165504,,,,,1
215646,,,,,1
242625,,,,,1
187407,,,,,1
181740,,,,,1
170124,,,,,1
2020,,,,,1
23851,23.54482078552246,0.5372800230979919,33.868866828087164,93.08853753026635,1
52090,17.129379272460938,0.42111000418663025,32.87076381909548,96.8059296482412,1
1790,,,,,1
242179,,,,,1
45386,,,,,1
52771,,,,,1
252144,,,,,1
79023,14.275910377502441,0.9562100172042847,39.64789821882952,93.0700407124682,1
79905,,,,,1
155851,,,,,1
170163,,,,,1
190286,,,,,1
206398,,,,,1
154134,,,,,1
123074,,,,,1
170859,,,,,1
111252,23.000459671020508,1.1778600215911865,44.3117,93.26290555555555,1
53429,,,,,1
252843,,,,,1
58817,,,,,1
156048,,,,,1
45178,,,,,1
187408,,,,,1
217845,,,,,1
240815,19.486669540405273,0.8510500192642212,39.67121276595744,94.96413297872341,1
42650,,,,,1
176602,,,,,1
252842,,,,,1
52387,,,,,1
207711,,,,,1
124538,,,,,1
96537,,,,,1
51112,,,,,1
92328,,,,,1
43854,,,,,1
170336,,,,,1
252567,,,,,1
29525,,,,,1
47785,,,,,1
46573,,,,,1
99219,,,,,1
2151,20.05072021484375,4.334109783172607,57.64053326293559,87.55520063357972,1
47685,,,,,1
46349,,,,,1
170191,,,,,1
53758,,,,,1
187188,18.61747932434082,0.46981000900268555,51.27057221965851,97.13578218735579,1
167752,,,,,1
28817,,,,,1
165538,,,,,1
187934,,,,,1
206863,,,,,1
209006,,,,,1
242056,,,,,1
167812,,,,,1
239658,,,,,1
188462,,,,,1
61757,,,,,1
179451,,,,,1
75230,,,,,1
215390,19.559389114379883,0.810920000076294,40.24771528998243,90.92272407732864,1
30217,,,,,1
163438,,,,,1
154016,,,,,1
182016,12.078700065612793,0.9216200113296509,40.03945054945055,96.39604395604397,1
163204,,,,,1
11570,,,,,1
54867,,,,,1
12668,,,,,1
49222,,,,,1
188962,,,,,1
287157,,,,,1
77217,,,,,1
46161,,,,,1
225112,23.52699089050293,1.1150799989700317,35.047801231310466,94.51074758135444,1
215598,20.88344955444336,0.9303600192070007,40.0742667806755,89.60926891834117,1
80491,,,,,1
188614,,,,,1
89672,16.33448028564453,0.8288599848747253,53.13814650388458,95.44876248612654,1
172640,,,,,1
59190,,,,,1
44234,,,,,1
172472,20.7977294921875,0.7750800251960754,41.39570486815416,96.26262677484787,1
217823,,,,,1
43509,,,,,1
237347,17.125410079956055,11.396209716796875,42.31636306924517,79.14597005614472,1
190741,,,,,1
294862,,,,,1
165799,,,,,1
155862,,,,,1
189949,,,,,1
167110,,,,,1
218517,,,,,1
6602,,,,,1
215579,18.06723976135254,0.8042899966239929,38.28652777777778,93.94315217391303,1
187695,20.142559051513672,0.4875899851322174,44.774755114693114,94.20191568505889,1
87405,,,,,1
201830,,,,,1
59206,,,,,1
47162,,,,,1
206827,,,,,1
11608,,,,,1
180567,,,,,1
237525,33.94477081298828,35.30876922607422,70.78709677419356,91.35095133952979,1
188031,20.28856086730957,0.930109977722168,41.9751908045977,95.4388367816092,1
76924,,,,,1
92034,,,,,1
175741,16.636470794677734,14.643489837646484,36.87485590778098,81.97061479346782,1
55864,,,,,1
129717,,,,,1
294605,,,,,1
80479,,,,,1
12634,21.24945068359375,0.8868700265884399,35.15757648183556,93.57534894837477,1
92592,,,,,1
44454,,,,,1
123771,,,,,1
187210,,,,,1
110914,,,,,1
1959,,,,,1
102086,,,,,1
55046,,,,,1
215343,,,,,1
120872,,,,,1
43195,,,,,1
109648,18.040990829467773,0.7629299759864807,44.339041684572415,95.52594757198109,1
287571,,,,,1
7470,,,,,1
100440,,,,,1
51744,,,,,1
50717,,,,,1
53331,,,,,1
80480,,,,,1
111255,,,,,1
187385,,,,,1
12452,,,,,1
110820,,,,,1
56883,,,,,1
46128,,,,,1
206642,,,,,1
170847,,,,,1
210196,,,,,1
3046,,,,,1
49408,,,,,1
35905,,,,,1
187735,,,,,1
167811,,,,,1
179517,,,,,1
176854,,,,,1
80174,,,,,1
120634,1.899839997291565,0.6321600079536438,81.53901564537158,96.39252281616689,1
177778,,,,,1
68598,,,,,1
172497,,,,,1
218339,,,,,1
2330,,,,,1
234638,7.177420139312744,2.0249500274658203,58.19367111650486,89.83113470873788,1
163058,,,,,1
85573,,,,,1
52077,23.33548927307129,0.9630600214004517,36.66223097112861,95.12680446194226,1
64740,,,,,1
3475,,,,,1
29969,18.85866928100586,0.4652000069618225,32.742503667481664,97.16115403422982,1
64292,17.682029724121094,11.665390014648438,41.21381777529347,84.48230855226383,1
53596,,,,,1
63546,,,,,1
85485,,,,,1
217882,10.075889587402344,1.6209399700164795,37.74409433962264,76.56589937106918,1
58142,,,,,1
56882,,,,,1
207240,,,,,1
21345,,,,,1
154815,,,,,1
240664,55.617679595947266,2.097529888153076,80.531738317757,86.4934953271028,1
21484,,,,,1
57433,,,,,1
16700,,,,,1
51217,,,,,1
219407,,,,,1
166409,,,,,1
61299,,,,,1
124116,,,,,1
236115,,,,,1
215803,23.527679443359375,0.8737199902534485,36.78562827225131,94.45352966841187,1
193591,,,,,1
187544,,,,,1
236698,22.08264923095703,7.791150093078613,37.880715220235494,84.64493676406455,1
109870,,,,,1
52915,,,,,1
150198,,,,,1
251835,,,,,1
119158,,,,,1
194304,,,,,1
77303,,,,,1
145,,,,,1
108936,,,,,1
187995,,,,,1
219517,21.18083953857422,1.4150099754333496,37.68483927785116,82.48435050638486,1
90210,,,,,1
73960,,,,,1
169673,,,,,1
153823,,,,,1
194751,,,,,1
53273,,,,,1
84587,23.173229217529297,2.279710054397583,45.72200724966017,93.5101087449026,1
108020,,,,,1
42871,,,,,1
49249,,,,,1
79010,,,,,1
45278,,,,,1
115548,,,,,1
67485,15.664790153503418,0.573140025138855,37.66389921722114,93.75162915851273,1
49289,,,,,1
153585,,,,,1
181282,,,,,1
178798,,,,,1
192314,,,,,1
74892,,,,,1
181513,24.099140167236328,1.427590012550354,34.39634389926183,92.4154233608337,1
53756,,,,,1
198672,,,,,1
194202,,,,,1
215990,18.898300170898438,1.6027599573135376,38.617013043478266,90.38983913043478,1
59006,,,,,1
218471,,,,,1
11568,,,,,1
12640,,,,,1
78586,,,,,1
239043,17.16362953186035,1.2230099439620972,33.25527669088876,88.02238121855785,1
192170,,,,,1
58710,,,,,1
193732,,,,,1
109401,,,,,1
33919,,,,,1
215745,,,,,1
43532,,,,,1
215321,,,,,1
187193,16.858800888061523,0.916700005531311,33.510904095904095,92.9296153846154,1
51909,,,,,1
150414,,,,,1
80164,,,,,1
169270,,,,,1
77347,,,,,1
111194,,,,,1
237946,,,,,1
88256,,,,,1
110901,,,,,1
55522,,,,,1
53032,21.99612045288086,9.98993968963623,39.255830078125,47.057211914062506,1
28794,,,,,1
53871,,,,,1
188863,,,,,1
242873,,,,,1
217229,,,,,1
60345,10.084650039672852,1.6990699768066406,76.37139512195122,88.14948292682926,1
3539,,,,,1
113158,,,,,1
378,,,,,1
241001,18.628690719604492,2.0975499153137207,36.917393040502,88.19717056474616,1
98981,,,,,1
10952,,,,,1
187588,,,,,1
168788,,,,,1
251033,,,,,1
154269,,,,,1
43832,,,,,1
215943,,,,,1
171159,,,,,1
188283,,,,,1
216673,,,,,1
44999,,,,,1
55012,13.74036979675293,0.5349799990653992,44.60639886039887,96.4474131054131,1
80414,,,,,1
169769,,,,,1
43830,,,,,1
69463,,,,,1
163057,,,,,1
215426,,,,,1
12763,,,,,1
144645,,,,,1
218074,,,,,1
166198,,,,,1
206395,,,,,1
288187,,,,,1
57403,,,,,1
53608,,,,,1
71167,16.11417007446289,9.346810340881348,43.72548648648649,90.92887837837837,1
92483,,,,,1
215888,15.578519821166992,1.7850600481033325,46.68476670870114,77.24534047919293,1
170157,,,,,1
178679,,,,,1
150708,,,,,1
121007,18.244230270385742,0.7941399812698364,40.190794621026896,90.65749388753055,1
169722,,,,,1
168652,,,,,1
157254,,,,,1
191966,17.81601905822754,2.0886099338531494,45.487424581005584,85.67417877094971,1
42618,,,,,1
17151,,,,,1
224678,,,,,1
197072,,,,,1
52301,,,,,1
187785,,,,,1
3000,,,,,1
215567,,,,,1
119536,,,,,1
77372,,,,,1
190631,,,,,1
249704,,,,,1
168815,,,,,1
240597,19.66939926147461,4.214360237121582,35.78816564417178,89.79776687116563,1
167584,,,,,1
286837,17.680089950561523,3.4482901096343994,40.89943913320587,95.79588910133843,1
45685,16.195859909057617,0.6075900197029114,36.39330051570558,95.86141115799343,1
177061,,,,,1
91348,,,,,1
217616,,,,,1
241264,,,,,1
53644,,,,,1
46963,,,,,1
236470,,,,,1
52398,,,,,1
45388,,,,,1
194223,,,,,1
92254,,,,,1
198864,,,,,1
207261,,,,,1
241058,,,,,1
178049,,,,,1
1544,,,,,1
156806,,,,,1
46912,,,,,1
102686,,,,,1
161240,20.290760040283203,1.0,43.90837286527515,93.32417931688805,1
42921,,,,,1
180591,,,,,1
200505,,,,,1
195489,,,,,1
46650,,,,,1
45082,,,,,1
109424,,,,,1
80488,,,,,1
191981,,,,,1
289792,,,,,1
182280,,,,,1
187692,,,,,1
235861,15.533869743347168,2.090369939804077,34.97575134168157,86.68134168157424,1
187809,14.650520324707031,0.8664500117301941,38.839223424570335,93.98130490133673,1
194284,,,,,1
16456,,,,,1
3507,,,,,1
215443,,,,,1
52270,,,,,1
58994,21.547109603881836,0.5291399955749512,30.35360674810937,96.93836532867945,1
58532,,,,,1
30566,,,,,1
251890,,,,,1
191297,,,,,1
224060,22.006929397583008,0.4687899947166443,36.69909739714526,96.14940806045341,1
46659,,,,,1
189358,,,,,1
157282,,,,,1
1717,,,,,1
217363,,,,,1
169902,,,,,1
53246,16.425640106201172,0.772350013256073,34.516267441860464,95.62148837209304,1
46928,,,,,1
243504,,,,,1
232928,,,,,1
234311,,,,,1
215631,,,,,1
7325,,,,,1
58504,24.73150062561035,1.267009973526001,31.83407727503813,94.71272496187086,1
102965,,,,,1
181444,25.102590560913086,0.9834499955177307,34.839090909090906,95.88108716026241,1
30303,,,,,1
43920,18.624849319458008,0.9944199919700623,32.50842074248674,93.39527990571598,1
84395,17.372669219970703,0.6579800248146057,47.265513413506014,96.65013876040702,1
186919,,,,,1
60396,,,,,1
16729,,,,,1
1865,18.672279357910156,0.49445998668670654,50.47879668049792,96.5796173351775,1
45987,,,,,1
182201,17.185949325561523,1.6556899547576904,42.356375574523966,92.8490873276428,1
185149,,,,,1
287128,,,,,1
165800,,,,,1
188720,,,,,1
288171,,,,,1
161929,,,,,1
170319,,,,,1
30204,,,,,1
113633,,,,,1
192166,,,,,1
64414,,,,,1
58543,,,,,1
179511,,,,,1
241993,,,,,1
80926,,,,,1
53261,16.31092071533203,0.39511001110076904,46.93971778487754,97.48849840255592,1
238122,,,,,1
240754,,,,,1
60692,,,,,1
164772,,,,,1
29164,,,,,1
60891,,,,,1
217901,,,,,1
84020,,,,,1
54974,,,,,1
118929,,,,,1
53627,25.058250427246094,1.1897300481796265,30.947835753176044,94.15319419237748,1
102004,,,,,1
52727,,,,,1
51790,,,,,1
210280,20.539770126342773,0.46108001470565796,35.17377584330794,88.97666485310118,1
252634,,,,,1
103805,,,,,1
189343,,,,,1
184450,,,,,1
216288,,,,,1
87396,,,,,1
169732,,,,,1
245502,19.5238094329834,20.256610870361328,49.60279586563308,82.07393798449613,1
168497,,,,,1
108078,,,,,1
54921,,,,,1
226561,20.794540405273438,8.198100090026855,40.03441903019213,92.30747941445564,1
170876,,,,,1
152290,,,,,1
178338,,,,,1
80498,18.541120529174805,0.7448599934577942,46.61022071307301,93.37275608375776,1
155779,,,,,1
52684,,,,,1
153196,,,,,1
85698,,,,,1
61158,,,,,1
193701,,,,,1
176122,,,,,1
215539,6.3021697998046875,2.2081298828125,60.68200759373517,69.22823445657333,1
59799,16.760189056396484,1.1650700569152832,50.86556837606838,94.00970512820514,1
7681,,,,,1
52317,,,,,1
206832,,,,,1
179417,,,,,1
240854,,,,,1
109379,18.553539276123047,5.496809959411621,32.93501034126163,88.35385211995862,1
165984,,,,,1
20106,18.23242950439453,0.8192999958992004,31.721207311207312,95.96161135161135,1
165962,,,,,1
234605,,,,,1
115272,,,,,1
60808,,,,,1
28753,,,,,1
187082,,,,,1
109627,,,,,1
79887,,,,,1
191779,,,,,1
60893,,,,,1
215315,22.541900634765625,2.9468300342559814,35.51077255071213,78.33250323694432,1
46059,,,,,1
79925,,,,,1
111441,,,,,1
22506,,,,,1
170317,,,,,1
124467,,,,,1
217385,,,,,1
53005,20.74131965637207,1.1757099628448486,44.07011346054667,92.6121144920062,1
97742,,,,,1
108668,,,,,1
92033,,,,,1
43857,,,,,1
119984,18.883939743041992,1.4475599527359009,32.74605734767025,91.61435227854584,1
232343,,,,,1
218068,,,,,1
166055,,,,,1
91812,,,,,1
52186,,,,,1
187734,,,,,1
168489,,,,,1
42864,,,,,1
81062,,,,,1
58322,27.27836036682129,0.605139970779419,39.90486612834679,96.44363365915852,1
227028,,,,,1
87427,,,,,1
132451,,,,,1
215595,,,,,1
26289,17.798240661621094,2.411940097808838,51.87578756789378,93.5025165962583,1
47354,,,,,1
50277,,,,,1
46383,,,,,1
58993,,,,,1
44213,,,,,1
42952,,,,,1
187110,,,,,1
216218,,,,,1
252637,,,,,1
46063,,,,,1
189296,,,,,1
213316,,,,,1
199988,18.132179260253906,1.7658900022506714,38.845218417945695,94.35413223140496,1
185716,,,,,1
215388,,,,,1
109798,,,,,1
165672,19.103490829467773,1.3199900388717651,37.5150947459087,93.26745478036176,1
78641,,,,,1
44265,,,,,1
227443,,,,,1
178378,,,,,1
64748,,,,,1
166486,,,,,1
68807,,,,,1
171278,31.933849334716797,2.851840019226074,38.12628924418605,86.48094767441862,1
22705,32.4179801940918,3.646480083465576,41.53325621497341,94.2434703261963,1
165745,,,,,1
23525,,,,,1
98461,,,,,1
249841,,,,,1
61602,,,,,1
103435,,,,,1
249813,,,,,1
238201,,,,,1
170369,30.8776798248291,0.6942499876022339,36.13609703997559,92.41313243820566,1
153584,,,,,1
125113,,,,,1
249846,,,,,1
61699,,,,,1
249822,,,,,1
251067,,,,,1
179627,,,,,1
239628,,,,,1
168430,,,,,1
166270,,,,,1
168571,,,,,1
287514,,,,,1
252704,,,,,1
251897,,,,,1
252698,,,,,1
245492,,,,,1
218875,,,,,1
211069,,,,,1
162907,,,,,1
218652,,,,,1
250679,,,,,1
167521,,,,,1
159346,,,,,1
250710,,,,,1
210239,,,,,1
166037,,,,,1
74136,,,,,1
178625,,,,,1
250645,42.30025863647461,26.865219116210938,35.86196866686373,74.01100354714751,1
175266,,,,,1
175504,34.7629508972168,18.670700073242188,36.236883313180165,76.70167926239421,1
167773,,,,,1
37784,,,,,1
115218,32.542110443115234,1.7445199489593506,35.754334057746036,91.02704594846321,1
127567,,,,,1
290133,,,,,1
166268,,,,,1
168258,,,,,1
251069,24.317359924316406,2.358489990234375,49.79601894414264,90.23437386822678,1
250711,,,,,1
28696,,,,,1
217058,,,,,1
30051,,,,,1
170371,,,,,1
144628,,,,,1
251087,,,,,1
165633,,,,,1
208940,,,,,1
110226,,,,,1
161586,,,,,1
240426,,,,,1
168447,,,,,1
25079,,,,,1
168594,,,,,1
144564,,,,,1
150459,,,,,1
252699,,,,,1
26294,33.47475051879883,1.8944000005722046,36.4562656137832,90.68088729361091,1
68770,,,,,1
179602,,,,,1
170367,,,,,1
155920,,,,,1
35554,,,,,1
24968,31.901479721069336,6.351860046386719,42.55668664515137,85.1782864607346,1
113339,,,,,1
150567,,,,,1
168593,,,,,1
252248,,,,,1
168009,,,,,1
182105,,,,,1
29559,,,,,1
168431,,,,,1
182256,,,39.908799561197306,73.64845948910828,1
150200,,,,,1
289821,,,,,1
168621,,,,,1
249859,,,,,1
156200,,,,,1
239733,,,,,1
168426,,,,,1
242088,,,,,1
175753,,,,,1
243279,,,,,1
243204,,,,,1
115713,,,,,1
24468,36.96461868286133,2.8794400691986084,34.914632549836355,85.60002380243975,1
167511,,,,,1
12630,,,,,1
117928,,,,,1
150814,,,,,1
207409,,,,,1
22411,,,,,1
176607,,,,,1
151900,,,,,1
21571,40.68486022949219,5.295690059661865,40.48925407925408,91.35614748887475,1
210222,,,,,1
215562,,,,,1
24208,,,,,1
245469,29.844249725341797,2.504460096359253,35.84195027195027,88.70130536130536,1
60425,,,,,1
160112,,,,,1
166223,,,,,1
161427,,,,,1
247854,,,,,1
235868,41.921260833740234,4.08443021774292,40.76428813559322,82.93935404896422,1
26217,37.42144012451172,8.334369659423828,45.22789645881448,78.19545227097767,1
252212,,,,,1
215807,,,,,1
99066,,,,,1
207550,,,,,1
57914,,,,,1
184388,,,,,1
168425,,,,,1
184352,29.07880973815918,22.397029876708984,35.6512956097561,85.5116507317073,1
169999,,,,,1
165652,,,,,1
290106,,,,,1
218650,,,,,1
24988,,,,,1
172668,,,,,1
249402,,,,,1
168542,26.900930404663086,6.131100177764893,36.416893732970024,91.10111898274296,1
60541,,,,,1
20229,,,,,1
129843,,,,,1
6543,,,,,1
240564,,,,,1
252244,,,,,1
79763,,,,,1
72302,,,,,1
252148,,,,,1
224301,,,,,1
178889,,,,,1
165762,,,,,1
167883,,,,,1
250676,,,,,1
165706,24.521760940551758,1.8094500303268433,35.61606597092806,93.30123555721208,1
164674,,,,,1
11526,,,,,1
165761,,,,,1
159380,,,,,1
152352,,,,,1
286720,34.87535095214844,1.0115699768066406,36.57125741839763,91.20893545994066,1
179424,,,,,1
206384,,,,,1
244328,,,,,1
252243,,,,,1
150334,33.22298812866211,0.6798499822616577,34.33323330283623,93.08207502287283,1
27138,,,,,1
35487,25.752649307250977,0.6588500142097473,35.68266725663717,92.71421238938052,1
164017,,,,,1
11744,,,,,1
124465,,,,,1
25923,,,,,1
210225,,,,,1
249876,,,,,1
99559,,,,,1
168051,,,,,1
252090,,,,,1
222403,,,,,1
287077,,,,,1
24961,,,,,1
162294,,,,,1
116992,,,,,1
79844,,,,,1
251406,,,,,1
170505,,,,,1
236978,,,,,1
60453,,,,,1
191221,,,,,1
127526,,,,,1
130637,,,,,1
170210,,,,,1
166639,,,,,1
199521,,,,,1
169491,,,,,1
288318,,,,,1
168547,,,,,1
289903,,,,,1
169446,,,,,1
165377,,,,,1
76661,,,,,1
133003,,,,,1
234860,,,,,1
157020,,,,,1
64432,,,,,1
451,,,,,1
176435,25.305280685424805,1.125980019569397,36.177042376583664,93.77016819571865,1
179575,,,,,1
109383,,,,,1
58055,,,,,1
236012,,,,,1
252245,,,,,1
111720,,,,,1
80022,,,,,1
168737,,,,,1
178872,,,,,1
24937,24.882959365844727,3.1423499584198,41.010873709293094,87.89701151707705,1
210355,37.21255874633789,7.962560176849365,36.383612863830656,77.00951557093425,1
166256,,,,,1
170509,,,,,1
191305,29.78982925415039,0.5786299705505371,33.69118004418262,96.55084867452135,1
26503,28.965499877929688,1.353309988975525,36.02423462630085,88.94379186376537,1
122127,,,,,1
60538,,,,,1
289778,,,,,1
168011,,,,,1
150939,,,,,1
170514,,,,,1
288322,,,,,1
210357,27.86665916442871,2.3398399353027344,35.73208281499911,84.57012262306736,1
218732,,,,,1
252737,,,,,1
198394,,,,,1
185034,,,,,1
144822,,,,,1
119731,,,,,1
67469,,,,,1
68284,,,,,1
80383,,,,,1
153685,,,,,1
223526,,,,,1
223634,,,,,1
170383,,,,,1
215542,,,,,1
123344,,,,,1
61595,,,,,1
98463,35.47819900512695,0.8148000240325928,31.620659143829478,95.890068063765,1
168181,,,,,1
207394,,,,,1
223431,,,,,1
170512,,,,,1
252736,,,,,1
12331,,,,,1
179109,,,,,1
144565,,,,,1
36074,,,,,1
286700,,,,,1
202577,,,,,1
157199,,,,,1
190938,,,,,1
21732,,,,,1
238777,,,,,1
168573,,,,,1
99353,,,,,1
144602,,,,,1
151955,,,,,1
150098,,,,,1
166039,,,,,1
151116,,,,,1
241994,,,,,1
60638,,,,,1
74729,,,,,1
20908,,,,,1
245544,,,,,1
12592,,,,,1
236727,,,,,1
67457,,,,,1
149696,,,,,1
235398,,,,,1
210633,,,,,1
23698,,,,,1
167918,,,,,1
217059,,,,,1
288170,,,,,1
57709,,,,,1
20280,,,,,1
218502,26.42411994934082,7.398489952087402,34.5865243523316,89.82843730569948,1
291166,,,,,1
171252,,,,,1
208846,,,,,1
223465,,,,,1
36648,,,,,1
167959,,,,,1
28700,,,,,1
214128,,,,,1
249950,,,,,1
236003,,,,,1
169954,,,,,1
243917,,,,,1
165894,,,,,1
64816,,,,,1
206769,,,,,1
20264,,,,,1
156347,,,,,1
172566,,,,,1
166051,,,,,1
167173,,,,,1
227106,,,,,1
150682,,,,,1
200531,,,,,1
26238,,,,,1
170513,28.38072967529297,1.8087600469589233,33.01931486880466,89.86922324031654,1
242410,18.73314094543457,4.077060222625732,38.59571938168847,65.73409829567974,1
181359,,,,,1
161825,,,,,1
149611,,,,,1
64746,,,,,1
252242,,,,,1
210235,,,,,1
26814,22.806259155273438,34.9197998046875,41.76436222403925,89.76217702371217,1
12017,,,,,1
168535,,,,,1
80172,,,,,1
167309,,,,,1
236258,,,,,1
21273,,,,,1
165788,,,,,1
218895,,,,,1
288323,,,,,1
25658,,,,,1
243440,63.65781021118164,46.01778030395508,38.49989298022855,80.95701251587158,1
168524,,,,,1
217228,7.432030200958252,8.176569938659668,35.92059502013914,79.94992127425851,1
207326,,,,,1
165384,,,,,1
178545,,,,,1
168350,,,,,1
230687,,,,,1
249816,,,,,1
227141,,,,,1
215664,,,,,1
227152,,,,,1
61647,26.07210922241211,4.05771017074585,35.356508374384234,90.81115073891625,1
167919,,,,,1
150676,,,,,1
80039,,,,,1
179461,,,,,1
165020,,,,,1
249827,,,,,1
237048,22.199310302734375,1.2247899770736694,43.132921793534926,79.66871324296142,1
168562,,,,,1
33661,,,,,1
153428,,,,,1
210240,37.02732849121094,1.27252995967865,35.41719619189845,93.32574948665298,1
249994,,,,,1
171400,,,,,1
252254,,,,,1
227082,,,,,1
252253,,,,,1
249819,,,,,1
252684,,,,,1
252683,,,,,1
167595,,,,,1
153284,,,,,1
240360,,,,,1
249768,,,,,1
35351,,,,,1
33072,,,,,1
37346,,,,,1
252682,,,,,1
165746,,,,,1
218280,,,,,1
252255,,,,,1
252497,,,,,1
170358,,,,,1
151005,28.797740936279297,1.3681999444961548,38.386989737742304,88.72615862156341,1
250703,,,,,1
250072,35.02006149291992,4.362170219421387,61.62278260869565,82.35013962033068,1
170359,,,,,1
133012,,,,,1
24195,,,,,1
238743,,,,,1
166260,,,,,1
250720,,,,,1
23491,43.10564041137695,1.0946300029754639,34.86352749301025,93.60377679403543,1
224571,,,,,1
130739,,,,,1
165857,,,,,1
289834,,,,,1
242445,,,,,1
166228,,,,,1
11551,,,,,1
168603,,,,,1
79958,,,,,1
168188,,,,,1
209917,,,,,1
168592,36.17626190185547,1.369860053062439,37.02547016274864,94.46964918625679,1
181331,,,,,1
23760,,,,,1
36085,,,,,1
218713,27.966760635375977,1.9621800184249878,38.49787701317716,86.47650723930374,1
245540,32.60028076171875,15.773449897766113,39.886017006802724,72.78657482993198,1
228076,28.310340881347656,6.330120086669922,36.23420785375762,80.02681448882869,1
287555,,,,,1
222873,,,,,1
30805,,,,,1
157087,,,,,1
227608,,,,,1
207313,,,,,1
201039,,,,,1
166269,,,,,1
237523,,,,,1
27230,35.46731185913086,1.3303699493408203,34.1939054683457,93.43623770915993,1
289822,,,,,1
252247,,,,,1
249877,,,,,1
20975,,,,,1
219363,,,,,1
68868,,,,,1
224477,21.58176040649414,0.9761999845504761,50.41539168197761,79.24250375814265,1
249825,,,,,1
10860,,,,,1
177575,,,,,1
122758,,,,,1
159941,,,,,1
163167,,,,,1
249829,,,,,1
249683,,,,,1
123191,,,,,1
170379,,,,,1
181239,,,,,1
167799,,,,,1
150970,,,,,1
6562,,,,,1
