,prot,filename,plddt,rmsd,wrmsd,type,rmsd_rank,designable,designable_w
4708,AF-F3Z8W3-F1,sample_6,80.54884690553746,0.9974610189919731,0.7282427662490236,AFDB (dark),1.0,1,1
4723,AF-A0A7X7FW99-F1,sample_1,77.98898528272657,3.261220550645031,2.719644638143362,AFDB (dark),1.0,0,0
4738,AF-A0A4R7E4V2-F1,sample_10,87.76626666666667,0.3867781415199473,0.2866368884672041,AFDB (dark),1.0,1,1
4743,AF-A0A423PGY6-F1,sample_5,83.78376335877863,3.211607766919693,0.9198772990781232,AFDB (dark),1.0,0,1
4760,AF-A0A7U4QJY9-F1,sample_9,82.0337037037037,0.9024673552735836,0.5020992995324756,AFDB (dark),1.0,1,1
4764,AF-A0A6L4AJN6-F1,sample_7,64.21171021377673,7.566583572799095,5.377995654292558,AFDB (dark),1.0,0,0
4784,AF-A0A016B0G7-F1,sample_8,82.58352517985612,2.2121539607776692,1.1575912975169356,AFDB (dark),1.0,0,1
4791,AF-A0A2J2HCD4-F1,sample_2,64.78119133574008,2.538876100008879,2.3253700147743532,AFDB (dark),1.0,0,0
4800,AF-A0A518EQ38-F1,sample_1,72.2794767150726,7.175078982253476,1.0545579350463905,AFDB (dark),1.0,0,1
4816,AF-A0A1J5W498-F1,sample_9,88.41776173285199,0.4428153012250598,0.3682217219930527,AFDB (dark),1.0,1,1
4823,AF-R5IRG7-F1,sample_3,78.8205144032922,1.2135762583352774,1.011710426524409,AFDB (dark),1.0,1,1
4835,AF-A0A183SE20-F1,sample_2,70.13313144329896,7.692244391213517,5.910355536902445,AFDB (dark),1.0,0,0
4841,AF-A0A1V5X5M4-F1,sample_7,87.61059424326834,3.1423128236914266,2.640232268694368,AFDB (dark),1.0,0,0
4855,AF-A0A4P5XQU6-F1,sample_1,92.74198337001712,0.7772186519399455,0.5196988686255954,AFDB (dark),1.0,1,1
4863,AF-A0A1X7S432-F1,sample_7,81.90828467153285,1.003994373353104,0.5262387696761834,AFDB (dark),1.0,1,1
4874,AF-A0A4U9JZU2-F1,sample_7,39.53998107852413,10.66968144089648,8.609782764328173,AFDB (dark),1.0,0,0
4892,AF-A0A1G0NJ90-F1,sample_10,70.540875,4.921000360390042,3.302321762786351,AFDB (dark),1.0,0,0
4897,AF-A0A2S7V351-F1,sample_5,75.8773057517659,1.3630868260854463,1.089264982271677,AFDB (dark),1.0,1,1
4915,AF-A0A1M7B8U1-F1,sample_9,84.90829268292683,0.6630509700747841,0.4117715492247282,AFDB (dark),1.0,1,1
4918,AF-I0K129-F1,sample_7,70.56545770567787,3.328732938357879,2.040612482467726,AFDB (dark),1.0,0,0
4935,AF-A0A7W8TXR4-F1,sample_10,82.79488350419385,2.4343161111045526,1.4153462034460724,AFDB (dark),1.0,0,1
4940,AF-A0A828ZAL3-F1,sample_7,86.98186475409837,0.3198935277469623,0.3111590030618535,AFDB (dark),1.0,1,1
4953,AF-A0A183JSD3-F1,sample_4,75.27013492063492,1.56618404078302,1.0356926217489728,AFDB (dark),1.0,1,1
4970,AF-A0A7D5QBE9-F1,sample_9,53.39132278936016,6.286816940496729,3.3662820988892896,AFDB (dark),1.0,0,0
4982,AF-A0A2T0Q0I5-F1,sample_8,76.75370806100219,3.2499850573616236,2.4580087551323766,AFDB (dark),1.0,0,0
4989,AF-A0A2D8B7A2-F1,sample_2,84.84271771771772,1.4411932344231828,0.5934544272766678,AFDB (dark),1.0,1,1
4995,AF-M9R9M2-F1,sample_7,71.18776536312849,7.403770810818797,3.917332925993456,AFDB (dark),1.0,0,0
5009,AF-A0A7Y3GL09-F1,sample_1,72.592583081571,2.982643160908415,1.4560904385686877,AFDB (dark),1.0,0,1
5021,AF-A0A7G8HJJ0-F1,sample_3,87.94276679841897,1.3293700453477033,0.868323124135347,AFDB (dark),1.0,1,1
5028,AF-A0A7J2ZF33-F1,sample_7,69.09502309953801,4.2705894505485205,2.352719482577779,AFDB (dark),1.0,0,0
5046,AF-A0A6G0WC04-F1,sample_10,73.83272150464536,9.616693168559936,5.6651763938567665,AFDB (dark),1.0,0,0
5058,AF-A0A1V4AXP9-F1,sample_9,78.3722100656455,0.8387353015280353,0.5696003165633254,AFDB (dark),1.0,1,1
5065,AF-A0A1S1LB66-F1,sample_1,62.904546862896986,2.2484008642711446,1.8175117873794449,AFDB (dark),1.0,0,0
5074,AF-A0A1V6MRW0-F1,sample_4,66.86878125,5.445558100388862,4.814519811662994,AFDB (dark),1.0,0,0
5087,AF-A0A826DEV6-F1,sample_3,55.23734801762114,16.178773172850462,13.33487019353468,AFDB (dark),1.0,0,0
5097,AF-A0A858AR13-F1,sample_4,85.57864314789688,1.994450389435506,0.7774801584694099,AFDB (dark),1.0,1,1
5105,AF-A0A2S5V137-F1,sample_7,77.69922370617697,1.563382980308937,0.4519386505170006,AFDB (dark),1.0,1,1
5123,AF-A0A1G2YPA2-F1,sample_10,87.85759663865545,0.429582543803233,0.3615805949995416,AFDB (dark),1.0,1,1
5126,AF-Q1H3X9-F1,sample_6,86.92663366336633,0.7446607841790901,0.4628178462357982,AFDB (dark),1.0,1,1
5140,AF-A0A267HUB6-F1,sample_4,80.04421895861148,2.3977646161767536,0.9899255167919606,AFDB (dark),1.0,0,1
5153,AF-A0A428ZD72-F1,sample_3,84.33753036437247,0.6889301572265921,0.4568612520269512,AFDB (dark),1.0,1,1
5169,AF-A0A316DID9-F1,sample_8,84.02114595898674,0.5552230319996195,0.4478195342843958,AFDB (dark),1.0,1,1
5179,AF-A0A2A4AS96-F1,sample_9,88.23725925925925,0.4927815901830178,0.2841828064630849,AFDB (dark),1.0,1,1
5187,AF-A0A370DC41-F1,sample_2,80.54058873720138,1.120961365147113,0.3336473343432964,AFDB (dark),1.0,1,1
5200,AF-A0A7Y3LBT6-F1,sample_10,80.56313739632166,1.8456517615146728,1.1763030299951798,AFDB (dark),1.0,1,1
5212,AF-A0A5Q2VZ79-F1,sample_9,73.47046683046683,1.5584581517977796,1.225642032844782,AFDB (dark),1.0,1,1
5218,AF-A0A7Y5CWR0-F1,sample_4,70.02821556886228,1.7645158326788672,1.3954199732000718,AFDB (dark),1.0,1,1
5233,AF-A0A6H9US13-F1,sample_10,94.8120771513353,0.4424533389517432,0.3867854732450536,AFDB (dark),1.0,1,1
5236,AF-A0A7W1PZS0-F1,sample_6,86.67178954423592,0.6015114809069848,0.3649682457852128,AFDB (dark),1.0,1,1
5255,AF-A0A7Y7BDM7-F1,sample_10,83.07265135699375,0.714048673971061,0.6110630437454544,AFDB (dark),1.0,1,1
5266,AF-A0A532DDL5-F1,sample_10,68.8808552631579,7.379336411089434,3.854276369848842,AFDB (dark),1.0,0,0
5279,AF-A0A6N7GD70-F1,sample_8,79.847892527288,2.245783961494766,0.4790747133798577,AFDB (dark),1.0,0,1
5288,AF-A0A7X2PEZ8-F1,sample_9,79.67387787056369,8.194391772774594,6.258905245208798,AFDB (dark),1.0,0,0
5301,AF-A0A660VIT0-F1,sample_8,87.02776777677768,0.6263014659154135,0.367337829310333,AFDB (dark),1.0,1,1
5305,AF-G9AG93-F1,sample_4,74.7563448275862,3.4349849019891163,1.017235289438193,AFDB (dark),1.0,0,1
5315,AF-A0A2T1FAA6-F1,sample_5,79.22214689265536,3.3473443402105776,1.6631582941823848,AFDB (dark),1.0,0,1
5333,AF-A0A4R6H783-F1,sample_8,78.89910688140556,1.105264658245973,0.5728137166877794,AFDB (dark),1.0,1,1
5341,AF-A0A1W9Q3N3-F1,sample_2,83.93165622202328,1.029921413769974,0.5931832120876392,AFDB (dark),1.0,1,1
5349,AF-A0A1T4YR80-F1,sample_4,79.2731712962963,1.86060891636934,1.1640649823508922,AFDB (dark),1.0,1,1
5359,AF-A0A7J2HQG9-F1,sample_5,84.56932126696833,0.7872110492222401,0.4842601983310942,AFDB (dark),1.0,1,1
5378,AF-A0A518GAT4-F1,sample_8,69.10074146341465,3.935141369007366,2.4067792218133857,AFDB (dark),1.0,0,0
5387,AF-A0A3N1TZ04-F1,sample_9,81.39660560344828,3.918526117607131,1.2224136141646456,AFDB (dark),1.0,0,1
5396,AF-A0A6I3RK12-F1,sample_3,76.81765363128493,1.5765568812474415,1.5208518005928222,AFDB (dark),1.0,1,1
5402,AF-A0A4R1AK61-F1,sample_7,72.3831977818854,5.139690687074298,0.6612352077749803,AFDB (dark),1.0,0,1
5421,AF-A0A2N5KQM3-F1,sample_9,82.29161204013378,11.554735455509944,6.742550072646141,AFDB (dark),1.0,0,0
5424,AF-A0A7X9HEX0-F1,sample_7,88.98383720930234,0.4490217453815316,0.3561091579037099,AFDB (dark),1.0,1,1
5443,AF-A0A133VS42-F1,sample_9,81.85202020202021,11.648838453206483,9.62034851554919,AFDB (dark),1.0,0,0
5445,AF-A0A496KZZ6-F1,sample_6,51.714232498394345,6.901370565706661,4.596527361069974,AFDB (dark),1.0,0,0
5456,AF-A0A6L9FXF8-F1,sample_6,65.3889568788501,2.7607457944917915,1.8748217981562432,AFDB (dark),1.0,0,0
5467,AF-A0A1E4ZY97-F1,sample_6,85.19561461794021,1.988791281647648,0.5246145620421326,AFDB (dark),1.0,1,1
5488,AF-A0A376DGJ1-F1,sample_8,63.577355836849506,31.48316344070415,28.499728320273427,AFDB (dark),1.0,0,0
5491,AF-A0A5S4X162-F1,sample_5,83.08190476190477,0.8559276447555326,0.5917366601298899,AFDB (dark),1.0,1,1
5509,AF-A0A368AZ15-F1,sample_9,85.51692771084339,0.3060459326316544,0.2247584978837097,AFDB (dark),1.0,1,1
5512,AF-A0A1H6EAQ6-F1,sample_7,87.34208852005533,0.5950655809817659,0.4420074907905649,AFDB (dark),1.0,1,1
5527,AF-A0A2R3JPD0-F1,sample_3,84.84598095238096,1.059550217616241,0.5903602262847188,AFDB (dark),1.0,1,1
5541,AF-A0A432YSF4-F1,sample_10,86.28350758853287,0.4434627321902813,0.2797325483495501,AFDB (dark),1.0,1,1
5554,AF-A0A4R5I7Q2-F1,sample_8,86.74163001293661,0.3901231206234984,0.300901334793147,AFDB (dark),1.0,1,1
5558,AF-A0A3P3XLJ9-F1,sample_5,78.49036866359447,5.907039068322,4.260814548645616,AFDB (dark),1.0,0,0
5569,AF-A0A1M6U5X8-F1,sample_4,71.91225,8.398967790536048,3.575304952309027,AFDB (dark),1.0,0,0
5581,AF-G8SHY0-F1,sample_1,62.95840807174888,6.008796893622509,4.691586520322382,AFDB (dark),1.0,0,0
5589,AF-A0A1W9IY62-F1,sample_7,44.7633757151939,16.62800738694084,15.601639062918732,AFDB (dark),1.0,0,0
5607,AF-A0A0N1EJJ5-F1,sample_10,87.51333986287952,0.3861920144479671,0.3372159398483466,AFDB (dark),1.0,1,1
5612,AF-A0A239JTH7-F1,sample_5,83.89256281407036,0.8931708393809512,0.576453915991588,AFDB (dark),1.0,1,1
5630,AF-A0A0A1YMD8-F1,sample_9,87.27464968152866,0.4853373180111485,0.4151722093997685,AFDB (dark),1.0,1,1
5640,AF-A0A4Z0J6S8-F1,sample_10,73.02617957746477,2.4514435563530887,1.3356838684105472,AFDB (dark),1.0,0,1
5645,AF-A0A0P7YUY7-F1,sample_5,86.86451467268623,0.4583950321877706,0.4412941364452437,AFDB (dark),1.0,1,1
5655,AF-D9SD27-F1,sample_7,80.26222596964587,5.752311168109292,5.282753059280902,AFDB (dark),1.0,0,0
5675,AF-A0A524QCZ1-F1,sample_8,86.66830732292917,0.4320148846554331,0.2794133084187743,AFDB (dark),1.0,1,1
5679,AF-A0A1H5PS61-F1,sample_4,88.52151111111111,0.443083696704163,0.3391861572345021,AFDB (dark),1.0,1,1
5692,AF-A0A662HMZ2-F1,sample_3,86.75026609898882,0.8644697643386298,0.7423422660221668,AFDB (dark),1.0,1,1
5707,AF-A0A2U1TU69-F1,sample_9,67.74913078797726,2.468283944752334,0.9343567995304504,AFDB (dark),1.0,0,0
5711,AF-A0A6P0J7I9-F1,sample_5,85.26178781925344,2.1434874256304255,0.6723369916056825,AFDB (dark),1.0,0,1
5720,AF-A0A1I5IJT4-F1,sample_6,84.90863273453094,0.6684663845819857,0.4935560192208524,AFDB (dark),1.0,1,1
5731,AF-A0A285PTF6-F1,sample_6,69.41740375123396,3.362855100315349,1.398965954379708,AFDB (dark),1.0,0,0
5751,AF-A0A6G0YAV3-F1,sample_9,78.73185087719298,1.747160390219977,1.2421211360479083,AFDB (dark),1.0,1,1
5757,AF-A0A0G0NGX6-F1,sample_1,90.13815135759675,0.4850323706290462,0.2787589381264139,AFDB (dark),1.0,1,1
5773,AF-A0A4Q5PPG2-F1,sample_9,66.82235341365462,9.16386692423047,8.188951593713405,AFDB (dark),1.0,0,0
5780,AF-A0A7Y4SI69-F1,sample_3,77.19871673003803,4.3347737057227205,3.845055494946756,AFDB (dark),1.0,0,0
5787,AF-A0A347UQW7-F1,sample_7,82.58621460506706,1.3440821333899544,1.0812315250131146,AFDB (dark),1.0,1,1
5798,AF-A0A231VUX0-F1,sample_7,74.10958979033728,1.1185000170159378,0.8699872956906702,AFDB (dark),1.0,1,1
5809,AF-A0A481PPX8-F1,sample_7,51.105108932461874,5.564315714365831,3.427886415996531,AFDB (dark),1.0,0,0
5828,AF-A0A5A8F6C9-F1,sample_8,74.8935035750766,4.347867325599903,1.2428047854808708,AFDB (dark),1.0,0,1
5835,AF-A0A2E1CES1-F1,sample_3,67.00483183856502,4.212489063818903,2.0024953612107987,AFDB (dark),1.0,0,0
5841,AF-A0A519VDH2-F1,sample_6,78.07995332555426,2.5082643778318965,1.61790404787365,AFDB (dark),1.0,0,1
5857,AF-B6A983-F1,sample_3,52.13571183533448,20.764529060602975,13.927806048189115,AFDB (dark),1.0,0,0
5869,AF-A0A7W0X1K3-F1,sample_3,72.7766229985444,2.2461153685316657,1.852210817096871,AFDB (dark),1.0,0,1
5874,AF-A0A2U8TRZ6-F1,sample_6,85.6346441073512,0.4548629403044871,0.3970628920801177,AFDB (dark),1.0,1,1
5889,AF-A0A2N2JWW5-F1,sample_1,84.68123517096998,0.8329956922576839,0.5861161559477808,AFDB (dark),1.0,1,1
5899,AF-A0A256ZS51-F1,sample_4,88.12475543478261,0.7140430684800055,0.610822160599242,AFDB (dark),1.0,1,1
5908,AF-A0A1H0L9I3-F1,sample_7,81.02337988826817,0.5465772045247265,0.4360662094968922,AFDB (dark),1.0,1,1
5919,AF-A0A412GEZ6-F1,sample_7,85.02990419161677,0.4330732984191516,0.3599449967543444,AFDB (dark),1.0,1,1
5935,AF-A0A7J4HPE5-F1,sample_2,78.76291866028708,3.7667299415180806,3.95930105594124,AFDB (dark),1.0,0,0
5944,AF-A0A1V5R5U6-F1,sample_1,70.78580229226361,0.6046167115021434,0.4805406441236299,AFDB (dark),1.0,1,1
5953,AF-A0A823DH80-F1,sample_5,82.55361725663717,1.12095663376269,0.7232279233306694,AFDB (dark),1.0,1,1
5970,AF-K8PMZ3-F1,sample_10,80.9446811945117,7.1959118062731084,1.096930518516269,AFDB (dark),1.0,0,1
5983,AF-A0A7Y8CSD7-F1,sample_8,87.37275862068965,0.4069820035024733,0.3694083465851046,AFDB (dark),1.0,1,1
5993,AF-A0A1Q5G044-F1,sample_9,85.06769791666667,0.5828896781466614,0.3789257864738475,AFDB (dark),1.0,1,1
6003,AF-A0A660PTX9-F1,sample_10,77.00058823529412,0.9156058680821022,0.4617331646992785,AFDB (dark),1.0,1,1
6016,AF-A0A1G2E4K6-F1,sample_8,84.95991869918699,0.4517775773430664,0.3636734696567621,AFDB (dark),1.0,1,1
6019,AF-A0A7W7SZJ0-F1,sample_5,85.13736304549676,0.907012792705406,0.5950454121421755,AFDB (dark),1.0,1,1
6037,AF-A0A1H3B2D5-F1,sample_9,80.71870872350912,1.0744025404333002,0.8131840736120185,AFDB (dark),1.0,1,1
6047,AF-A0A2D8CKG1-F1,sample_10,83.63565286624204,3.709921007781236,3.2734178551310027,AFDB (dark),1.0,0,0
6059,AF-A0A397DVE9-F1,sample_9,73.35914558472552,1.5604714699805382,0.9941641871590698,AFDB (dark),1.0,1,1
6070,AF-A0A7V2WW54-F1,sample_9,77.13797807551767,5.9541930207252465,2.3394277592573216,AFDB (dark),1.0,0,0
6076,AF-A0A414CBN2-F1,sample_1,85.30380896226416,0.782269061337664,0.6846667914899117,AFDB (dark),1.0,1,1
6088,AF-A0A847VXT0-F1,sample_3,71.63687999999999,7.105622279252796,6.248661517023185,AFDB (dark),1.0,0,0
6098,AF-A0A0J8FQE8-F1,sample_1,83.93978947368421,0.6105922883272975,0.4069439751253694,AFDB (dark),1.0,1,1
6110,AF-A0A3D2FRW1-F1,sample_1,85.11720060636685,1.0318831362206229,0.5742238961900985,AFDB (dark),1.0,1,1
6121,AF-A0A1B7LW38-F1,sample_3,87.97734539089849,0.576900053835457,0.3963072091702914,AFDB (dark),1.0,1,1
6131,AF-A0A4U1IUD2-F1,sample_1,71.6293536121673,3.810310407816292,0.6667821051963152,AFDB (dark),1.0,0,1
6138,AF-A0A3E2WF80-F1,sample_6,88.2637760270118,11.798746469233269,6.265954816766444,AFDB (dark),1.0,0,0
6153,AF-A0A653SYK0-F1,sample_1,66.900435875943,2.867241450031644,1.4061919828239455,AFDB (dark),1.0,0,0
6166,AF-A0A7Y0JPJ4-F1,sample_2,68.45492652745553,1.4496009572299628,1.0407316316552868,AFDB (dark),1.0,0,0
6174,AF-A0A4Q5TP27-F1,sample_4,77.91080985915494,4.825427688610366,0.6135990831805019,AFDB (dark),1.0,0,1
6190,AF-A0A1H4WBJ8-F1,sample_10,81.82485481997676,2.259830026561639,1.2481515880965284,AFDB (dark),1.0,0,1
6203,AF-B7JLP3-F1,sample_8,62.16380345086272,4.3256721890020655,2.444135570732223,AFDB (dark),1.0,0,0
6209,AF-A0A1M5DTS5-F1,sample_3,87.37271903323263,0.4932232445422445,0.4733485785625504,AFDB (dark),1.0,1,1
6223,AF-A0A8A6B900-F1,sample_10,76.78282560706401,5.353027675739285,4.587854650572222,AFDB (dark),1.0,0,0
6227,AF-A0A4Q5SM45-F1,sample_7,81.15663402692779,0.8478497966528976,0.6797923301233986,AFDB (dark),1.0,1,1
6238,AF-A0A847RWM1-F1,sample_7,61.6833655239015,11.841210411584049,8.067551795861773,AFDB (dark),1.0,0,0
6254,AF-A0A420SDS3-F1,sample_2,73.1117048145225,4.013981951423523,1.3512343494555166,AFDB (dark),1.0,0,1
6261,AF-A0A524D737-F1,sample_5,83.70727891156463,5.556448692646233,4.011177822017311,AFDB (dark),1.0,0,0
6278,AF-A0A511MTX1-F1,sample_10,81.97756041426928,0.7341945866769647,0.4211467200279271,AFDB (dark),1.0,1,1
6282,AF-A0A7M3RK23-F1,sample_7,76.73179419525066,1.8665689110610209,1.0683921921305024,AFDB (dark),1.0,1,1
6297,AF-A0A3P1T1E1-F1,sample_3,79.68362924281985,2.9241836250524873,2.3840448186655334,AFDB (dark),1.0,0,0
6312,AF-A0A0U5B905-F1,sample_9,81.02144171779142,0.9037207448127942,0.5691623721290535,AFDB (dark),1.0,1,1
6317,AF-A0A7X3WQM9-F1,sample_4,84.48629001883239,0.5081013829269868,0.4108132481325201,AFDB (dark),1.0,1,1
6329,AF-D3CSY5-F1,sample_1,84.75757839721254,0.4730189309226931,0.3617066922220982,AFDB (dark),1.0,1,1
6342,AF-A0A1X1N3M7-F1,sample_2,79.53775773195876,1.361257333128279,0.9188216191657192,AFDB (dark),1.0,1,1
6348,AF-A0A6G6X7H4-F1,sample_7,83.1421187139324,0.5821366927915769,0.4454058191013684,AFDB (dark),1.0,1,1
6362,AF-A0A1H1ICD6-F1,sample_4,77.9188948497854,3.657051967742501,0.3719324190167491,AFDB (dark),1.0,0,1
6371,AF-A0A7H8I0R2-F1,sample_5,84.63930914512923,0.6178916489226715,0.4172963514432908,AFDB (dark),1.0,1,1
6384,AF-A0A6J6YRI3-F1,sample_1,85.69067677946325,0.8172738161360242,0.5543722900599164,AFDB (dark),1.0,1,1
6399,AF-A0A3N4U3U0-F1,sample_10,84.75192586931601,3.12661134738205,2.2563307475741556,AFDB (dark),1.0,0,0
6403,AF-A0A2V6LPP3-F1,sample_7,43.52662027833002,7.413383171180991,5.258886605253746,AFDB (dark),1.0,0,0
6417,AF-A0A7C1CLI4-F1,sample_1,82.15678714859438,0.7422630341335354,0.4400590011099914,AFDB (dark),1.0,1,1
6427,AF-A0A4Q6UF07-F1,sample_4,85.66047072330655,1.640391230178602,0.484743265787108,AFDB (dark),1.0,1,1
6436,AF-F4H3L6-F1,sample_7,84.50575280898876,17.87255569320414,15.897666139543457,AFDB (dark),1.0,0,0
6450,AF-A0A6P1TNY9-F1,sample_1,61.05383688919478,10.887084559956746,8.064584249122698,AFDB (dark),1.0,0,0
6465,AF-A0A2W5YXD0-F1,sample_10,82.71914847161571,2.911130231084212,0.8734972951420189,AFDB (dark),1.0,0,1
6470,AF-A0A556N6R9-F1,sample_5,81.88998257839722,1.153517034705379,0.9710732679256964,AFDB (dark),1.0,1,1
6483,AF-A0A6C0GF61-F1,sample_1,81.16869948567229,1.416200181501965,0.6743150233918398,AFDB (dark),1.0,1,1
6496,AF-A0A2B9PDL3-F1,sample_2,81.19156297420334,1.4072117945059754,0.8757066537759601,AFDB (dark),1.0,1,1
6501,AF-A0A7Y5UAP9-F1,sample_6,90.63505803298716,2.992576151014627,2.7404587989626266,AFDB (dark),1.0,0,0
6513,AF-A0A857J0M3-F1,sample_7,73.16245409015025,2.257010082151147,0.7300792651815097,AFDB (dark),1.0,0,1
6523,AF-A0A7S3EZ42-F1,sample_6,83.89222782258064,1.8031225662551993,0.6174409412054432,AFDB (dark),1.0,1,1
6540,AF-A0A2A3FMH6-F1,sample_3,83.88826585179525,0.4995217399564299,0.3644736116188313,AFDB (dark),1.0,1,1
6554,AF-A0A5M4AU01-F1,sample_9,57.798900203665994,19.59850570914101,17.220127833212842,AFDB (dark),1.0,0,0
6558,AF-A0A6C0RGC7-F1,sample_5,81.76955287437899,0.8065219527023031,0.4532423006343325,AFDB (dark),1.0,1,1
6572,AF-A0A396JC02-F1,sample_3,81.60739130434783,1.1165997090065047,0.6589490037483978,AFDB (dark),1.0,1,1
6586,AF-A6EPK6-F1,sample_10,75.13232786885247,6.417959238003358,2.535819560288084,AFDB (dark),1.0,0,0
6599,AF-A0A7U0NKQ7-F1,sample_8,73.85380794701986,4.474054072704063,1.4654000276556651,AFDB (dark),1.0,0,1
6608,AF-A0A2G5U5K4-F1,sample_10,71.70209944751382,3.1773378959927645,1.872183020665964,AFDB (dark),1.0,0,1
6619,AF-A0A4Y2FW37-F1,sample_10,82.56277248677247,1.1251332914584955,1.0782008771585103,AFDB (dark),1.0,1,1
6631,AF-A0A2H1FC94-F1,sample_9,85.65084048027445,0.4772156775723347,0.2811201854868408,AFDB (dark),1.0,1,1
6635,AF-A0A1V2P855-F1,sample_5,80.57715577889446,0.9646830671615672,0.713119747913745,AFDB (dark),1.0,1,1
6653,AF-A0A534RIB7-F1,sample_9,80.3416513761468,1.148748851722149,0.6792219859806613,AFDB (dark),1.0,1,1
6663,AF-A0A662PPZ0-F1,sample_10,86.5236422413793,0.4270882067493738,0.3939970223217448,AFDB (dark),1.0,1,1
6674,AF-A0A1Q7TQE1-F1,sample_10,59.40190847127556,5.102257994875298,2.3483205652221724,AFDB (dark),1.0,0,0
6686,AF-A0A7X1FB57-F1,sample_9,78.90940476190475,0.7967703226179231,0.6820807307024743,AFDB (dark),1.0,1,1
6691,AF-A0A2S8GAF1-F1,sample_5,84.64132535460992,3.9683836776921018,0.8542880613785073,AFDB (dark),1.0,0,1
6702,AF-A0A1Y6F7A9-F1,sample_4,75.27999183673468,2.0965719881689093,0.8064008431641908,AFDB (dark),1.0,0,1
6711,AF-A0A7W0Y734-F1,sample_7,58.50985668789809,3.800766938829079,3.034765872396968,AFDB (dark),1.0,0,0
6728,AF-A0A653HW35-F1,sample_2,86.66256281407034,0.3741379765855565,0.2421873694128477,AFDB (dark),1.0,1,1
6732,AF-A0A081XIL8-F1,sample_6,83.08246422893482,0.3700075206913585,0.3318863929239621,AFDB (dark),1.0,1,1
6748,AF-A0A7V5C157-F1,sample_3,76.77994775339603,1.3050932001950053,0.5592808269635237,AFDB (dark),1.0,1,1
6758,AF-A0A077P8F5-F1,sample_1,56.90180404354588,7.002167103733168,5.4349233626708235,AFDB (dark),1.0,0,0
6773,AF-A0A1I3ZMP6-F1,sample_10,81.53409703504043,6.645528777428695,2.784892794699368,AFDB (dark),1.0,0,0
6782,AF-A0A1E7RAU9-F1,sample_2,63.74609738372094,6.910633444884112,3.0797772831443555,AFDB (dark),1.0,0,0
6793,AF-A0A661RGU8-F1,sample_2,79.25557453416148,1.5893377103157609,1.4307494963132907,AFDB (dark),1.0,1,1
6808,AF-A0A1G1J4R5-F1,sample_8,68.3695982142857,15.343476560846693,13.957942720185551,AFDB (dark),1.0,0,0
6817,AF-A0A369WCT2-F1,sample_10,87.68704081632654,0.5241358924823999,0.4256602509462743,AFDB (dark),1.0,1,1
6828,AF-A0A850G4V3-F1,sample_10,82.98369105691057,0.4472589161252081,0.3280895461791911,AFDB (dark),1.0,1,1
6841,AF-A0A2N1RT41-F1,sample_8,81.5575208913649,2.376341898601956,2.1413200410257103,AFDB (dark),1.0,0,0
6850,AF-Q0RZ54-F1,sample_10,85.6498347107438,5.103315126332282,3.1339589448432843,AFDB (dark),1.0,0,0
6853,AF-A0A6M3XAK8-F1,sample_6,62.33583697234352,4.467811613265951,1.5409993767439216,AFDB (dark),1.0,0,0
6865,AF-A0A846FMA4-F1,sample_7,87.49635071090047,0.4413158734084338,0.3085509230972316,AFDB (dark),1.0,1,1
6878,AF-A0A6P1ZHE6-F1,sample_4,72.365174488568,8.455986943701875,7.106834937468976,AFDB (dark),1.0,0,0
6888,AF-A0A5B1B5J4-F1,sample_5,82.9946529209622,1.2541586694627895,0.6782942474615908,AFDB (dark),1.0,1,1
6904,AF-A0A1X2GPS5-F1,sample_10,60.817389558232925,7.384048011705064,3.828874559422902,AFDB (dark),1.0,0,0
6917,AF-A0A850BHN0-F1,sample_9,62.08157947686117,13.344284861711602,6.726712545362073,AFDB (dark),1.0,0,0
6928,AF-A0A6M1YJI8-F1,sample_9,78.89041717049577,0.9934268900398,0.5962599901917156,AFDB (dark),1.0,1,1
6939,AF-A0A5C5BGR5-F1,sample_9,84.08024830699775,0.7233219901784191,0.4377942523451028,AFDB (dark),1.0,1,1
6943,AF-A0A1V0GVK4-F1,sample_5,91.57776371308016,0.3396445981872018,0.2506677673366776,AFDB (dark),1.0,1,1
6957,AF-A0A364WQR1-F1,sample_3,76.79492063492063,1.4192796227652356,0.9536374267901764,AFDB (dark),1.0,1,1
6966,AF-A0A2E9CZY3-F1,sample_4,84.73642497482376,0.7850979286625717,0.4640362784733544,AFDB (dark),1.0,1,1
6974,AF-A0A831LUT8-F1,sample_6,77.93075528700906,6.4403149668562465,5.346570654042374,AFDB (dark),1.0,0,0
6986,AF-A3WBQ0-F1,sample_7,77.59305722891567,1.0819386022786366,0.7470875284172109,AFDB (dark),1.0,1,1
6999,AF-A0A545U6G4-F1,sample_5,83.03254616132168,1.7032837484377463,1.3771004934549849,AFDB (dark),1.0,1,1
7016,AF-A0A075MX26-F1,sample_9,74.34505369551485,4.193873550943013,1.2296820921158202,AFDB (dark),1.0,0,1
7021,AF-A0A7C2NBZ6-F1,sample_5,79.56300826446281,0.9895724010395291,0.3971800407874843,AFDB (dark),1.0,1,1
7034,AF-A0A081NF97-F1,sample_3,80.9,1.8823571980349325,0.6801647873654416,AFDB (dark),1.0,1,1
7042,AF-A0A0X8C2H8-F1,sample_5,85.67662095984328,0.5222831368581421,0.4537224354225007,AFDB (dark),1.0,1,1
7059,AF-A0A7V3BKK1-F1,sample_10,85.23138121546961,1.2459592754951354,0.649177788262735,AFDB (dark),1.0,1,1
