,prot,filename,plddt,rmsd,wrmsd,incl,pct_helixWT,pct_strandWT,pct_coilWT,length,type,rmsd_rank,designable,designable_w
4448,d1wbha1,sample_8,94.87637156270958,0.7373026795411165,0.5018387954045744,0.9107981220657276,95,36,82,213,PDB,1.0,1,1
4463,d1sfea2,sample_10,79.81697852760736,1.3667984435893057,0.525675154243884,0.8888888888888888,26,24,31,81,PDB,1.0,1,1
4476,d5i4ca,sample_5,85.52302415458936,0.5990257667846172,0.4568867511861864,0.9389312977099236,56,29,46,131,PDB,1.0,1,1
4481,d3eyea,sample_8,86.90808580858086,0.5210659258945888,0.4072102023063692,0.9738562091503268,60,38,55,153,PDB,1.0,1,1
4498,d1g5ia1,sample_5,85.09955128205128,0.9606931135548464,0.6811360034285323,0.9487179487179488,50,23,44,117,PDB,1.0,1,1
4504,d1f0la1,sample_8,87.23698343504796,0.5946917246835912,0.4243042806924323,0.9548387096774194,4,90,61,155,PDB,1.0,1,1
4512,d2vk9a1,sample_4,80.96159686450167,1.279905879709332,0.8658977418022527,0.9,305,42,193,540,PDB,1.0,1,1
4528,d1zjaa2,sample_10,89.49835616438357,0.4856069214631999,0.3535445540198136,0.9240506329113924,0,42,37,79,PDB,1.0,1,1
4542,d2g3aa1,sample_5,84.63302504816957,1.5254225132074208,1.033458493216161,0.948905109489051,47,45,45,137,PDB,1.0,1,1
4548,d1whza,sample_9,87.12396768402154,0.4239322302282122,0.3563620814309769,0.9285714285714286,26,16,28,70,PDB,1.0,1,1
4560,d2ja9a2,sample_9,85.84075801749272,0.5629912548323053,0.4394766444687837,0.9411764705882352,43,14,28,85,PDB,1.0,1,1
4574,d4m1ba,sample_2,91.55170731707317,0.407200405847736,0.3421812413660686,0.95,91,34,75,200,PDB,1.0,1,1
4585,d1i58a,sample_2,87.49802251935257,0.8703036547489027,0.608133483419613,0.9206349206349206,87,46,56,189,PDB,1.0,1,1
4594,d2ebua1,sample_6,73.25664572864322,2.7709298887819274,0.6507816836399312,0.8571428571428571,29,14,62,105,PDB,1.0,0,1
4599,d5y5s0,sample_1,82.46689419795223,1.31298618587904,0.7957052280410537,0.9302325581395348,32,0,11,43,PDB,1.0,1,1
4617,d2cu3a1,sample_2,87.66094,0.4598869193700585,0.3370197050497944,0.9523809523809524,14,21,28,63,PDB,1.0,1,1
4620,d5d9ac1,sample_7,62.11111926605504,5.672827253178336,4.038865871837414,0.9428571428571428,19,14,37,70,PDB,1.0,0,0
4632,d2z4ua,sample_1,88.1593854473943,0.5838430836011548,0.5437366043106268,0.9770114942528736,103,62,96,261,PDB,1.0,1,1
4652,d2o38a1,sample_5,78.25249653259363,1.0369472711529584,0.4765602542026017,0.9325842696629212,47,0,42,89,PDB,1.0,1,1
4662,d3c7bb6,sample_2,81.39999999999999,0.8205168313913217,0.4239591660089246,0.8769230769230769,18,8,39,65,PDB,1.0,1,1
4671,d6szwd,sample_6,86.20579572446556,0.4145238062485412,0.3065579310525214,0.903846153846154,7,16,29,52,PDB,1.0,1,1
4685,d1lghb,sample_5,85.42281588447653,1.597964008303533,0.652556650683075,0.9302325581395348,32,0,11,43,PDB,1.0,1,1
4692,d2j05a1,sample_6,90.07430327868852,0.5343703475707018,0.3588229303396655,0.9836065573770492,3,28,30,61,PDB,1.0,1,1
4698,d2pd1a1,sample_1,84.41606770833333,0.5703711005310654,0.3652872912222014,0.94,36,32,32,100,PDB,1.0,1,1
4716,d3dema3,sample_2,88.9992192881745,0.5162457744197891,0.3858902650022655,0.9380530973451328,0,49,64,113,PDB,1.0,1,1
4724,d1ie5a1,sample_8,72.08185770750988,2.2585072141037137,1.4738236977056935,0.9433962264150944,0,58,48,106,PDB,1.0,0,1
4735,d3ksva,sample_8,84.71333643988817,1.893040415122604,1.5560842506396677,0.9787234042553192,45,26,70,141,PDB,1.0,1,1
4748,d1t3qb1,sample_6,75.59599679743795,3.4892678631993643,1.68398042273383,0.9212121212121211,35,40,90,165,PDB,1.0,0,1
4758,d5f4ca,sample_9,89.76896457765667,0.3741273742756704,0.2478847137748008,0.9333333333333332,46,16,28,90,PDB,1.0,1,1
4765,d2m87a,sample_4,65.52386449184442,1.8214806477789696,1.1534385948735435,0.9029126213592232,38,24,41,103,PDB,1.0,0,0
4775,d1vkza3,sample_1,93.75462929475589,1.0612580263444171,0.883465347154605,0.9318181818181818,72,62,86,220,PDB,1.0,1,1
4793,d4w88a,sample_10,91.21667297501892,0.5105398572766554,0.3973224724138557,0.9587020648967552,142,50,147,339,PDB,1.0,1,1
4806,d5ghla,sample_5,91.1756712962963,0.518856588207771,0.36616360618234,0.9722222222222222,6,52,50,108,PDB,1.0,1,1
4808,d3mw6a,sample_1,88.55369163952226,1.264712287352438,0.6418431559338653,0.9098360655737704,80,8,34,122,PDB,1.0,1,1
4823,d1a6za2,sample_8,87.73169772256729,0.7060031370458277,0.5727260679202785,0.9606741573033708,64,58,56,178,PDB,1.0,1,1
4830,d6r2na2,sample_1,87.19319277108434,1.2850662158528967,0.8571375685099611,0.933852140077821,129,34,94,257,PDB,1.0,1,1
4849,d6lfka2,sample_2,90.24202090592334,0.5968359041019506,0.5655552875332122,0.9871794871794872,61,34,61,156,PDB,1.0,1,1
4855,d2f1fa2,sample_8,83.41827067669172,1.1746430278045117,0.4243865574767919,0.8953488372093024,23,36,27,86,PDB,1.0,1,1
4864,d2ekha1,sample_4,85.69155038759689,2.900103197048785,2.2215625852994068,0.9104477611940298,0,28,39,67,PDB,1.0,0,0
4877,d3h5ia,sample_8,87.33715455475946,0.4083416300408469,0.3264948489637574,0.944,57,26,42,125,PDB,1.0,1,1
4892,d1t35a,sample_2,87.41625375375375,0.774072159457583,0.4424934606055087,0.905027932960894,82,32,65,179,PDB,1.0,1,1
4895,d5x3ya1,sample_7,79.83351226993865,4.342527718121582,1.3448595625070023,0.8804347826086957,19,36,37,92,PDB,1.0,0,1
4906,d4nxja1,sample_7,89.30809197651664,0.4110889620504855,0.3786913606440379,0.9487179487179488,80,0,37,117,PDB,1.0,1,1
4921,d1kzla2,sample_8,82.4010241657077,0.6146542489281156,0.3819578072692965,0.9454545454545454,26,42,42,110,PDB,1.0,1,1
4933,d1f1sa2,sample_9,87.0052204585538,3.0945888321567847,1.2219199666267904,0.9487179487179488,3,36,39,78,PDB,1.0,0,1
4941,d4m9ca,sample_4,94.6655165692008,0.4604772033636676,0.404806475751563,0.9675925925925926,33,69,114,216,PDB,1.0,1,1
4955,d1vyia,sample_8,90.82393728222996,0.4654416829399196,0.36825682520616,0.954954954954955,67,10,34,111,PDB,1.0,1,1
4966,d3iu1a1,sample_9,70.08982206405693,2.759429290081155,1.3224908111539695,0.9171270718232044,45,42,94,181,PDB,1.0,0,1
4977,d6m1ta2,sample_8,85.6969642857143,0.6617251983282321,0.490326386505912,0.9338842975206612,82,0,39,121,PDB,1.0,1,1
4986,d5jdda3,sample_3,93.03519809825671,0.3150118929690421,0.2489626986556661,0.9418604651162792,3,45,38,86,PDB,1.0,1,1
4998,d3hhpa1,sample_8,89.4996685082873,0.520367036971474,0.4291341891528277,0.9793103448275862,62,27,56,145,PDB,1.0,1,1
5005,d4hi7a2,sample_7,88.17685606060607,0.5533144625153849,0.4832357717307435,0.9552238805970148,88,8,38,134,PDB,1.0,1,1
5018,d1ntva,sample_4,88.28264358108108,0.4665743266492345,0.3203324236475799,0.9473684210526316,53,50,49,152,PDB,1.0,1,1
5031,d3h49a,sample_8,87.64246086956521,0.7062277839452475,0.5117196819299719,0.9576547231270358,114,69,124,307,PDB,1.0,1,1
5040,d3df8a1,sample_4,83.92278571428571,0.9458886622654874,0.4815270514385091,0.8584905660377359,54,17,35,106,PDB,1.0,1,1
5055,d2diba1,sample_9,78.08049878345498,2.642978598593816,1.0747087717944968,0.9043478260869564,4,33,78,115,PDB,1.0,0,1
5062,d3nzbx,sample_1,85.8281173594132,0.7918158612747942,0.5516187619617907,0.9320388349514565,55,61,90,206,PDB,1.0,1,1
5073,d4bj8a,sample_4,83.6407783018868,0.6600368690080686,0.492897465089449,0.9663865546218487,3,64,52,119,PDB,1.0,1,1
5092,d6ea3a,sample_5,88.67129203539822,0.3896057318383604,0.2909458305285545,0.9285714285714286,23,19,28,70,PDB,1.0,1,1
5102,d2d9pa1,sample_2,75.69212765957447,2.0191087948018325,0.5725312302922821,0.8777777777777778,17,27,46,90,PDB,1.0,0,1
5110,d7mf4a2,sample_9,95.53182471910112,0.927077434901309,0.6993846280839198,0.9554794520547946,139,33,120,292,PDB,1.0,1,1
5125,d1jmrb3,sample_5,85.27606012658228,0.6150966426422539,0.5054331189116078,0.9466666666666668,45,7,23,75,PDB,1.0,1,1
5129,d2ahra1,sample_3,73.06875959079284,2.217935915139697,1.7751386769715198,0.9519230769230768,87,0,17,104,PDB,1.0,0,1
5137,d3tria1,sample_7,90.9492163265306,0.4229201795374011,0.3592762091525852,0.9751552795031057,73,35,53,161,PDB,1.0,1,1
5155,d2f2ha2,sample_10,84.25596269884805,1.262444155032498,0.6283073340407852,0.8744939271255061,3,123,121,247,PDB,1.0,1,1
5163,d7dhfa1,sample_3,89.6846405823476,0.3964702421117924,0.3284144200087484,0.9586206896551724,61,20,64,145,PDB,1.0,1,1
5170,d6cqsa,sample_7,88.40084960422163,0.7331602565450008,0.5111437781873918,0.9049586776859504,77,68,97,242,PDB,1.0,1,1
5190,d1yioa1,sample_5,89.44514991181657,0.2697800619023345,0.2479068916923728,0.9714285714285714,52,0,18,70,PDB,1.0,1,1
5196,d1luaa1,sample_8,88.94752148997134,0.4976234923450092,0.3982990088645112,0.9319371727748692,84,34,73,191,PDB,1.0,1,1
5208,d1qbaa1,sample_9,86.43188775510205,1.762596082694299,0.7943809745203398,0.9523809523809524,25,26,54,105,PDB,1.0,1,1
5224,d2z0ma2,sample_5,80.23056387665198,0.7015824162890193,0.5192635985817117,0.9640287769784172,53,32,54,139,PDB,1.0,1,1
5234,d1qzga,sample_2,86.07740356083086,0.7448723438268189,0.3663133104196265,0.8941176470588236,31,67,72,170,PDB,1.0,1,1
5246,d2xcza,sample_5,89.7049519230769,0.4924489542920982,0.298030355824355,0.9298245614035088,42,31,41,114,PDB,1.0,1,1
5257,d3up8a1,sample_5,93.89291666666664,0.5106789725250768,0.4109376329447959,0.92,122,49,104,275,PDB,1.0,1,1
5268,d3e9va1,sample_5,86.83615927419355,0.4533082000863933,0.3720305379424611,0.9333333333333332,57,20,43,120,PDB,1.0,1,1
5274,d1wwwx,sample_9,91.07283068783067,0.4691919594182289,0.3367361748879459,0.9108910891089108,3,57,41,101,PDB,1.0,1,1
5286,d1x3za,sample_9,81.76295001878994,1.9889597389867968,1.4218244423000224,0.928125,157,60,103,320,PDB,1.0,1,1
5295,d3dbya1,sample_8,87.6975564681725,0.5233339992133907,0.4677416864727721,0.975206611570248,93,2,26,121,PDB,1.0,1,1
5312,d2ozga2,sample_5,90.9587871956718,0.7392644267213283,0.6540955190289519,0.950530035335689,86,107,90,283,PDB,1.0,1,1
5322,d2c9wa2,sample_2,83.05814858490565,0.7495215529081388,0.6179643529462249,0.941747572815534,35,28,40,103,PDB,1.0,1,1
5328,d1ttza1,sample_8,79.88396551724139,0.6569478936091322,0.571996595528897,0.9577464788732394,28,8,35,71,PDB,1.0,1,1
5340,d1wlza1,sample_8,89.2213400576369,0.6583945890336541,0.3699188969256556,0.927710843373494,51,3,29,83,PDB,1.0,1,1
5354,d4jk8a,sample_10,72.25167127836193,1.7730034780574997,0.882624448962912,0.9090909090909092,95,44,81,220,PDB,1.0,1,1
5362,d3laea1,sample_8,87.11663947797716,0.4690520333672312,0.3203526484012616,0.9487179487179488,16,29,33,78,PDB,1.0,1,1
5375,d2heqa1,sample_6,86.26173913043478,0.9012906320266056,0.5779881472944798,0.9076923076923076,3,23,39,65,PDB,1.0,1,1
5380,d1u07a,sample_1,86.25788515406163,0.6083154057693704,0.3101992254588487,0.8888888888888888,14,34,42,90,PDB,1.0,1,1
5393,d4h31a2,sample_3,80.9969786293294,1.247761360729924,0.578645820213367,0.9116022099447514,89,26,66,181,PDB,1.0,1,1
5401,d3mr7a1,sample_7,84.48217391304348,0.914586001982744,0.5700977970502867,0.8830409356725146,64,59,48,171,PDB,1.0,1,1
5414,d3dbxa1,sample_4,86.63753761969906,0.7220692008081576,0.6158745212089599,0.9834254143646408,60,59,62,181,PDB,1.0,1,1
5428,d1wnya,sample_9,88.2345154494382,0.5641330660299206,0.4010074101871978,0.9222222222222224,49,56,75,180,PDB,1.0,1,1
5435,d2lcka,sample_1,55.2699388523048,8.14698671867611,7.318844542170101,0.9932659932659932,210,0,87,297,PDB,1.0,0,0
5446,d1jbia,sample_1,87.12691717791411,1.0066781720537514,0.7606678138023718,0.92,8,34,58,100,PDB,1.0,1,1
5463,d3lpwa2,sample_6,92.92909657320872,0.3168667077270369,0.2958511357216408,0.968421052631579,0,45,50,95,PDB,1.0,1,1
5476,d2xjpa1,sample_2,78.1781410606889,1.3185912841505385,0.6364761833446025,0.891566265060241,15,100,134,249,PDB,1.0,1,1
5487,d4b3la,sample_2,86.6450967399947,0.6191888781165795,0.4576899570106976,0.93058568329718,214,75,172,461,PDB,1.0,1,1
5498,d1j0ga1,sample_2,88.30924961715161,1.0847703934542965,0.843106960266287,0.9176470588235294,18,27,40,85,PDB,1.0,1,1
5509,d2od6a1,sample_2,84.76720570749109,0.7526744173566187,0.6179173112910268,0.9724770642201837,43,34,32,109,PDB,1.0,1,1
5519,d4qhea,sample_10,87.81990566037736,0.6633452161162217,0.5215471096001508,0.9679715302491104,78,69,134,281,PDB,1.0,1,1
5529,d3r4sa2,sample_10,82.50619463505926,0.9130326807134492,0.4972415385707026,0.9191919191919192,13,95,90,198,PDB,1.0,1,1
5539,d1ml4a1,sample_9,82.60137869292748,0.5607988677321324,0.5149578268552725,0.96,72,24,54,150,PDB,1.0,1,1
5551,d2heyr1,sample_6,89.22668224299066,0.5572927701822153,0.4332086683099808,0.9666666666666668,3,17,40,60,PDB,1.0,1,1
5555,d4hn1a1,sample_7,88.85945491251682,0.4602145505229189,0.3402144891341313,0.923469387755102,32,71,93,196,PDB,1.0,1,1
5573,d5ik4a2,sample_6,89.75806952662721,0.4548451280928566,0.3426754684963224,0.9193548387096774,3,105,78,186,PDB,1.0,1,1
5581,d6un8a1,sample_3,82.42839248434237,0.7226442783439301,0.4969971666227827,0.8709677419354839,54,34,36,124,PDB,1.0,1,1
5594,d1l3ka2,sample_9,84.63879310344828,0.4349676736966049,0.3661996351835218,0.9746835443037974,17,30,32,79,PDB,1.0,1,1
5606,d1hg8a,sample_10,88.5553034510115,0.6167435917776749,0.386269041887443,0.9197707736389684,16,186,147,349,PDB,1.0,1,1
5613,d1ydua1,sample_4,46.24145739910314,13.34090978919037,11.308567035123176,0.940828402366864,11,37,121,169,PDB,1.0,0,0
5621,d4lnoa1,sample_7,85.22123425692696,0.925989416982422,0.6799396573628811,0.912621359223301,26,43,34,103,PDB,1.0,1,1
5635,d3m4ta,sample_4,87.07267326732673,0.8148469587927731,0.4859658649083143,0.9391304347826088,57,14,44,115,PDB,1.0,1,1
5646,d2ewca1,sample_3,81.83857142857143,0.7470759801903166,0.4686981526990935,0.9,34,42,44,120,PDB,1.0,1,1
5663,d5coya,sample_2,84.91793436293436,0.4883922663421106,0.2733271989055404,0.8769230769230769,13,15,37,65,PDB,1.0,1,1
5669,d1v8pa,sample_3,88.77283582089552,0.4094874709854728,0.3659531973951557,0.9545454545454546,85,12,35,132,PDB,1.0,1,1
5676,d6id0c1,sample_7,74.5713715627096,12.5763217983443,2.9144168273400455,0.90625,147,45,192,384,PDB,1.0,0,0
5690,d6x1na,sample_3,90.9291455273698,0.8205081462956837,0.4222327977026414,0.8761904761904762,20,32,53,105,PDB,1.0,1,1
5699,d2c78a1,sample_1,86.64956896551723,0.4951003720510657,0.284043710877509,0.89,0,49,51,100,PDB,1.0,1,1
5717,d2wsba,sample_10,88.9714184397163,0.5390115496989131,0.3958312765954511,0.9251968503937008,130,43,81,254,PDB,1.0,1,1
5727,d2cvza2,sample_6,87.65291806020066,0.468855756293108,0.3961503101804821,0.9294871794871796,65,40,51,156,PDB,1.0,1,1
5733,d2xnja1,sample_4,84.2454028436019,0.7044294889540963,0.45423794069661,0.9166666666666666,5,52,51,108,PDB,1.0,1,1
5747,d1g3qa,sample_8,90.76631789594052,0.4911010918011719,0.4367628830619797,0.9831223628691984,104,44,89,237,PDB,1.0,1,1
5754,d3hpya1,sample_1,81.54418069087689,2.569915835398788,0.7280958727966319,0.8620689655172413,29,51,65,145,PDB,1.0,0,1
5773,d4cu7a5,sample_2,86.7768952618454,0.6995266782801928,0.3592939912142231,0.865546218487395,0,64,55,119,PDB,1.0,1,1
5775,d1j3wa,sample_7,84.77398642095055,0.5714548563862901,0.3074276021327811,0.917910447761194,60,30,44,134,PDB,1.0,1,1
5789,d2v9ya1,sample_3,84.45864316239317,0.9194478721894456,0.6779745319832655,0.952,43,40,42,125,PDB,1.0,1,1
5807,d2ee2a1,sample_5,84.03359246171968,2.198590030082474,0.6953150214824846,0.9056603773584906,3,42,61,106,PDB,1.0,0,1
5814,d2cdna2,sample_6,83.67919411352489,0.5048913870144501,0.4383412087614806,0.9668508287292816,102,23,56,181,PDB,1.0,1,1
5821,d1odtc,sample_4,88.21285309591258,0.6375578362166322,0.4440844844392849,0.8958990536277602,121,63,133,317,PDB,1.0,1,1
5833,d1ug1a1,sample_3,70.53969372128638,1.6490601560763964,0.6910107782810961,0.9102564102564102,10,23,45,78,PDB,1.0,1,1
5851,d2cqka1,sample_5,84.17952034883722,1.0620608740556288,0.6501162452000082,0.9431818181818182,49,9,30,88,PDB,1.0,1,1
5860,d2cssa1,sample_10,83.23841891891892,1.2073475003487877,0.8770646471089061,0.925925925925926,17,40,51,108,PDB,1.0,1,1
5863,d1c8ua1,sample_7,86.23504294478528,1.1943401465509706,0.5164375038817968,0.8947368421052632,24,50,40,114,PDB,1.0,1,1
5881,d1rtm11,sample_6,89.84316210045661,0.470205335450131,0.2888223329958816,0.8632478632478633,24,38,55,117,PDB,1.0,1,1
5885,d1jr2a,sample_7,84.69139644351465,1.3537248248690152,1.1167325084861566,0.953846153846154,125,52,83,260,PDB,1.0,1,1
5905,d1ncwl1,sample_2,92.07126535626534,0.4109118227484151,0.3106562866620618,0.9642857142857144,3,57,52,112,PDB,1.0,1,1
5917,d6nyoa,sample_5,84.82051333333334,0.9581754088293136,0.8083964680563676,0.9680851063829788,68,26,94,188,PDB,1.0,1,1
5924,d1uaia,sample_9,91.87066988533496,0.4978536685645083,0.3589403852031839,0.937219730941704,7,119,97,223,PDB,1.0,1,1
5938,d3cjsb1,sample_2,93.28338645418329,0.4011391667506506,0.3001006656087298,0.9285714285714286,21,24,25,70,PDB,1.0,1,1
5949,d6ltta,sample_2,89.49951730029902,0.614564177632066,0.558286950578861,0.977491961414791,125,54,132,311,PDB,1.0,1,1
5951,d2xhia1,sample_7,75.61299899699098,1.584065891357306,1.1005642200399015,0.9682539682539684,37,28,61,126,PDB,1.0,1,1
5972,d1f8ya,sample_5,89.69213991769547,0.5587760590275676,0.465327393801538,0.9551282051282052,70,24,62,156,PDB,1.0,1,1
5977,d1kkha1,sample_8,86.51176644493718,0.6692357388621364,0.4820836575019496,0.92,64,53,58,175,PDB,1.0,1,1
5992,d2nn6i1,sample_10,67.90379114642452,1.563468489094247,1.3560418106336385,0.96,6,48,71,125,PDB,1.0,0,0
5995,d3pmsa2,sample_7,73.30860288534548,1.5169540505124537,0.6858358830577569,0.867816091954023,9,79,86,174,PDB,1.0,1,1
6015,d2a6aa1,sample_2,78.97956349206349,1.4873532577015007,1.3213860257679908,1.0,46,29,28,103,PDB,1.0,1,1
6023,d5ii8a,sample_9,84.70771844660196,1.3125631763513474,0.8156035015334071,0.9694656488549618,94,0,37,131,PDB,1.0,1,1
6033,d2j6ka,sample_9,90.07473094170405,0.2641899152306706,0.216529615874864,0.8947368421052632,3,28,26,57,PDB,1.0,1,1
6048,d4f42a,sample_2,85.4669197080292,0.4697205292492039,0.3963990817426331,0.9523809523809524,58,2,24,84,PDB,1.0,1,1
6050,d1egwa,sample_7,77.23320882852292,1.5611443325461605,1.0267326379082462,0.9295774647887324,35,10,26,71,PDB,1.0,1,1
6066,d7c6ca,sample_9,90.5966573816156,0.4527272226774226,0.414188061129518,0.979253112033195,138,18,85,241,PDB,1.0,1,1
6073,d4jw0a,sample_1,84.45780026990553,0.8087277815162446,0.5807621880231327,0.9578947368421052,9,47,39,95,PDB,1.0,1,1
6091,d2wsda3,sample_2,83.50906534325888,0.8055453542337848,0.5600272503279481,0.9032258064516128,17,72,66,155,PDB,1.0,1,1
6103,d3rita2,sample_2,90.2473690337602,0.6186018197663382,0.4893073369970249,0.9781659388646288,88,44,97,229,PDB,1.0,1,1
6110,d5u8ra5,sample_8,87.07751948051948,0.8882710003654622,0.5238862390649479,0.9,7,46,47,100,PDB,1.0,1,1
6118,d6yj9a,sample_4,85.14636909871244,1.0689587048303193,0.4677988194142821,0.916083916083916,68,38,37,143,PDB,1.0,1,1
6136,d1e5da2,sample_2,88.82049221496736,0.6857313478640041,0.5356935369991536,0.9357429718875502,89,67,93,249,PDB,1.0,1,1
6138,d2fvva1,sample_7,88.72192592592592,0.4309167065773454,0.3317914562026566,0.925925925925926,33,53,49,135,PDB,1.0,1,1
6159,d2v1qa1,sample_5,90.63865603644648,0.2731730247059376,0.2172713412398187,0.9473684210526316,3,26,28,57,PDB,1.0,1,1
6170,d2fc9a1,sample_5,81.14339677891655,1.872518044025991,0.6707971027303501,0.8863636363636364,17,25,46,88,PDB,1.0,1,1
6178,d6sooa,sample_10,87.10486842105263,1.0329357591031303,0.4901712474887214,0.8932584269662921,128,2,48,178,PDB,1.0,1,1
6186,d6acih,sample_8,86.95942511346445,0.4981602076696492,0.4316363263017116,0.942528735632184,68,0,19,87,PDB,1.0,1,1
6200,d3osxa1,sample_6,90.72740520446096,0.4638732493356847,0.380328338493939,0.935483870967742,84,47,55,186,PDB,1.0,1,1
6211,d5llta1,sample_10,88.48218601895734,0.6641128970618007,0.4662090591926088,0.896551724137931,78,37,88,203,PDB,1.0,1,1
6220,d4qeca,sample_9,89.83041557075224,0.4774803906529477,0.3778899732344802,0.9435483870967742,130,39,79,248,PDB,1.0,1,1
6228,d4e2aa,sample_4,84.06211416490486,0.8930355596184537,0.7905011763653247,0.9705882352941176,70,60,40,170,PDB,1.0,1,1
6242,d1zd0a1,sample_9,84.59468435498627,1.316714423476523,0.3908069666996179,0.9347826086956522,66,24,48,138,PDB,1.0,1,1
6255,d4hi7a1,sample_6,83.94446531791907,0.7600324417535841,0.3283516616766183,0.9058823529411764,34,16,35,85,PDB,1.0,1,1
6261,d4iaua,sample_4,91.21329000812348,0.5378338274239048,0.4473338310585315,0.9565217391304348,14,60,87,161,PDB,1.0,1,1
6273,d1wjza1,sample_3,83.92701062215477,1.1087735007591164,0.772412457292569,0.9135802469135802,43,0,38,81,PDB,1.0,1,1
6284,d4wcza,sample_3,86.63545883586787,0.9097998045911636,0.4937271530002753,0.9156626506024096,129,40,80,249,PDB,1.0,1,1
6299,d3ucja,sample_6,82.68833638025593,1.2804037872227374,0.6204197462378781,0.8873873873873874,108,36,78,222,PDB,1.0,1,1
6311,d5o0ya,sample_10,84.01431322207958,1.1960850896741877,0.9813830386033076,0.9930555555555556,97,55,136,288,PDB,1.0,1,1
6314,d1uura1,sample_7,82.18457746478873,0.947220226149919,0.4765750462706741,0.9322033898305084,96,0,22,118,PDB,1.0,1,1
6329,d3lfja1,sample_8,88.57789201183432,0.4244256265260812,0.3476320454086934,0.9272727272727272,60,43,62,165,PDB,1.0,1,1
6345,d1ug7a1,sample_2,69.10017814726841,1.4255770469908915,0.7836950315831435,0.9217391304347826,73,0,42,115,PDB,1.0,0,0
6348,d2fe0a1,sample_1,61.895980099502495,2.785383976058124,1.7510596832609082,0.9307692307692308,10,57,63,130,PDB,1.0,0,0
6366,d1jsca2,sample_2,89.3610273466371,0.438000600122736,0.3675879998387189,0.9680851063829788,84,36,68,188,PDB,1.0,1,1
6377,d1x5ca1,sample_10,84.00933177022273,0.7266675387091361,0.6328414783991484,0.9166666666666666,31,26,51,108,PDB,1.0,1,1
6388,d2iuga1,sample_2,86.38714285714285,0.5281506597770482,0.3705804259863818,0.941747572815534,27,30,46,103,PDB,1.0,1,1
6394,d2qmwa1,sample_3,85.39661538461539,0.8884951669582206,0.6577145106225778,0.9347826086956522,48,58,78,184,PDB,1.0,1,1
6409,d3r3qa,sample_10,78.79687192118227,1.6041597884063752,0.7585800564502956,0.8627450980392157,49,35,69,153,PDB,1.0,1,1
6421,d4uypa1,sample_2,92.61197405004634,0.4008045341413666,0.3332854216554031,0.9225352112676056,3,77,62,142,PDB,1.0,1,1
6427,d1qexa,sample_3,68.05032520325204,15.602657741096108,10.71638525846187,0.90625,28,112,148,288,PDB,1.0,0,0
6438,d3b76a1,sample_3,84.72328313253013,0.8128772434597967,0.5125652160533981,0.8681318681318682,17,32,42,91,PDB,1.0,1,1
6448,d2hafa1,sample_4,87.39435218324982,0.5967273982913552,0.4909774817103727,0.9661016949152542,42,60,75,177,PDB,1.0,1,1
6467,d1soua1,sample_5,75.79974120769741,1.3186176415334228,1.061289149028835,0.952127659574468,57,42,89,188,PDB,1.0,1,1
6469,d2rv6a1,sample_1,71.85417009602195,6.044753675611441,5.441664545227216,0.9882352941176472,35,12,38,85,PDB,1.0,0,0
6482,d3eqza1,sample_3,86.69650515463917,0.6140429722151151,0.336772166217389,0.934959349593496,50,28,45,123,PDB,1.0,1,1
6499,d1pgya,sample_2,66.01776000000001,4.187466302702819,3.724246416198392,0.9787234042553192,33,0,14,47,PDB,1.0,0,0
6510,d6ro0f,sample_5,80.96589005235603,0.972367092392048,0.6945979610959616,0.9285714285714286,14,47,37,98,PDB,1.0,1,1
6521,d1sbqa,sample_5,88.87476510067114,0.4587613306343999,0.350124366125813,0.9634146341463414,56,35,73,164,PDB,1.0,1,1
6525,d1h72c2,sample_4,84.77456947162426,0.779573462477809,0.4812876392138059,0.9172932330827068,63,19,51,133,PDB,1.0,1,1
6543,d4aiva,sample_2,90.59108362779742,0.5531683014156416,0.4657086063846493,0.9646017699115044,6,55,52,113,PDB,1.0,1,1
6550,d1sh8a1,sample_8,88.91058876003568,0.6001294631348355,0.407038829444427,0.9266666666666666,48,56,46,150,PDB,1.0,1,1
6558,d6ly5c,sample_4,80.02234347048301,3.585349872435286,0.7880439461782995,0.9125,17,16,47,80,PDB,1.0,0,1
6567,d1pcia,sample_7,53.414892979452055,16.212126372840242,12.145294764710068,0.9839228295819936,102,58,151,311,PDB,1.0,0,0
6587,d2jw6a,sample_2,76.50447712418301,1.495063727331639,1.153867370471398,0.9523809523809524,10,4,28,42,PDB,1.0,1,1
6599,d1ea5a,sample_5,86.43471466409824,0.5608547230915267,0.4322611113631372,0.9266917293233082,206,89,237,532,PDB,1.0,1,1
6607,d4h0ca1,sample_6,89.65386206896552,0.4657651163614852,0.3588858234115193,0.9468599033816424,74,46,87,207,PDB,1.0,1,1
6616,d2vmha,sample_8,90.31179211469536,0.411703416674024,0.3394424453249554,0.9591836734693876,6,71,70,147,PDB,1.0,1,1
6628,d1zbdb,sample_9,75.0157625383828,2.52300162785983,1.739339702740939,0.9112903225806452,51,14,59,124,PDB,1.0,0,1
6634,d5n48b,sample_1,90.5269784172662,0.3570642496080612,0.3382192137364909,0.967391304347826,0,47,45,92,PDB,1.0,1,1
6646,d2qqra2,sample_4,86.84452784503632,2.264652231676504,2.023621000724516,0.9107142857142856,3,18,35,56,PDB,1.0,0,0
